date,open,high,low,close,volume,code
2024-05-24,7.34280195,7.60891692,7.30337751,7.40193861,24981265.0,
2024-05-27,7.35265806,7.3920825,7.07668698,7.28366529,26843964.0,
2024-05-28,7.23438474,7.37237028,7.12596753,7.13582364,19121500.0,
2024-05-29,7.10625531,7.2935214,7.10625531,7.20481641,16808987.0,
2024-05-30,7.17524808,7.23438474,7.10625531,7.15553586,13192500.0,
2024-05-31,7.22452863,7.31323362,7.18510419,7.20481641,10912442.0,
2024-06-03,7.17524808,7.21467252,6.96826977,7.01755032,21017103.0,
2024-06-04,7.02740643,7.02740643,6.82042812,6.93870144,19152702.0,
2024-06-05,6.899277,6.97812588,6.84014034,6.85985256,10884902.0,
2024-06-06,6.84999645,6.93870144,6.6035937,6.62330592,20585108.0,
2024-06-07,6.69229869,6.81057201,6.66273036,6.74157924,13494668.0,
2024-06-11,6.69229869,6.899277,6.64301814,6.87956478,13825488.0,
2024-06-12,6.86970867,6.97812588,6.85985256,6.88942089,12722617.0,
2024-06-13,6.85985256,6.93870144,6.85985256,6.86970867,10654493.0,
2024-06-14,6.8796726,6.93949584,6.80987882,6.91955476,13686698.0,
2024-06-17,6.86970206,7.05914232,6.83979044,6.98934854,15136873.0,
2024-06-18,7.03920124,7.33831744,6.98934854,7.20870042,23626731.0,
2024-06-19,7.2784942,7.28846474,7.09902448,7.1289361,16361961.0,
2024-06-20,7.09902448,7.14887718,6.89961368,6.91955476,14345899.0,
2024-06-21,6.8796726,6.91955476,6.80987882,6.85973152,10226916.0,
2024-06-24,6.8796726,6.8796726,6.5805564,6.5805564,15679931.0,
2024-06-25,6.59052694,6.65035018,6.44096884,6.49082154,13888412.0,
2024-06-26,6.49082154,6.84976098,6.42102776,6.83979044,17482792.0,
2024-06-27,6.80987882,6.8298199,6.6304091,6.65035018,11431903.0,
2024-06-28,6.65035018,6.91955476,6.60049748,6.7799672,14927946.0,
2024-07-01,6.8796726,6.91955476,6.62043856,6.80987882,15380586.0,
2024-07-02,6.76999666,6.81984936,6.67029126,6.69023234,9668586.0,
2024-07-03,6.6802618,6.74008504,6.62043856,6.64037964,7649944.0,
2024-07-04,6.66032072,6.6802618,6.46090992,6.50079208,9313600.0,
2024-07-05,6.480851,6.5805564,6.41105722,6.55064478,7616297.0,
2024-07-08,6.55064478,6.55064478,6.25152858,6.30138128,13015627.0,
2024-07-09,6.30138128,6.5805564,6.25152858,6.55064478,16582561.0,
2024-07-10,6.41105722,6.52073316,6.36120452,6.37117506,14050133.0,
2024-07-11,6.49082154,6.66032072,6.45093938,6.66032072,17036640.0,
2024-07-12,6.64037964,6.65035018,6.5307037,6.5805564,9733920.0,
2024-07-15,6.60049748,6.62043856,6.41105722,6.4309983,9727720.0,
2024-07-16,6.4309983,6.51076262,6.35123398,6.480851,8433902.0,
2024-07-17,6.44096884,6.480851,6.36120452,6.36120452,8816345.0,
2024-07-18,6.3312929,6.3312929,6.17176426,6.30138128,13609340.0,
2024-07-19,6.2814402,6.4309983,6.24155804,6.34126344,8745520.0,
2024-07-22,6.37117506,6.39111614,6.24155804,6.2814402,7909600.0,
2024-07-23,6.29141074,6.32132236,6.10197048,6.10197048,11194600.0,
2024-07-24,6.10197048,6.16179372,6.02220616,6.02220616,8285502.0,
2024-07-25,5.99229454,6.15182318,5.97235346,6.07205886,9495576.0,
2024-07-26,6.04214724,6.25152858,6.02220616,6.20167588,11513162.0,
2024-07-29,6.25152858,6.25152858,6.16179372,6.19170534,5951402.0,
2024-07-30,6.16179372,6.26149912,6.1318821,6.24155804,8175602.0,
2024-07-31,6.20167588,6.52073316,6.20167588,6.51076262,17679162.0,
2024-08-01,6.5307037,6.6304091,6.49082154,6.54067424,11143420.0,
2024-08-02,6.480851,6.54067424,6.42102776,6.4309983,9181261.0,
2024-08-05,6.37117506,6.480851,6.1817348,6.1817348,13030812.0,
2024-08-06,6.25152858,6.37117506,6.22161696,6.31135182,9050654.0,
2024-08-07,6.29141074,6.37117506,6.26149912,6.31135182,7986134.0,
2024-08-08,6.34126344,6.52073316,6.2315875,6.31135182,14543917.0,
2024-08-09,6.34126344,6.45093938,6.27146966,6.27146966,9294040.0,
2024-08-12,6.25152858,6.27146966,6.1318821,6.15182318,8286634.0,
2024-08-13,6.17176426,6.2315875,6.12191156,6.22161696,5734420.0,
2024-08-14,6.21164642,6.25152858,6.14185264,6.14185264,5685260.0,
2024-08-15,6.1318821,6.3312929,6.11194102,6.24155804,10742832.0,
2024-08-16,6.26149912,6.2814402,6.15182318,6.16179372,8772032.0,
2024-08-19,6.14185264,6.26149912,6.12191156,6.15182318,7066141.0,
2024-08-20,6.16179372,6.1817348,6.0321767,6.07205886,8751681.0,
2024-08-21,6.06208832,6.1318821,6.01223562,6.01223562,7482461.0,
2024-08-22,6.01223562,6.06208832,5.86267752,5.87264806,10126420.0,
2024-08-23,5.87264806,5.92250076,5.82279536,5.8826186,6796140.0,
2024-08-26,5.87264806,6.05211778,5.87264806,5.99229454,7716201.0,
2024-08-27,5.982324,5.982324,5.8327659,5.84273644,7899180.0,
2024-08-28,5.8327659,5.9324713,5.82279536,5.90255968,6879351.0,
2024-08-29,5.87264806,6.07205886,5.84273644,6.04214724,11047114.0,
2024-08-30,6.05211778,6.2315875,6.0321767,6.16179372,13097213.0,
2024-09-02,6.17176426,6.20167588,6.06208832,6.07205886,10005901.0,
2024-09-03,6.06208832,6.16179372,6.05211778,6.09199994,7123640.0,
2024-09-04,6.0820294,6.10197048,6.02220616,6.04214724,7091720.0,
2024-09-05,6.04214724,6.12191156,6.02220616,6.06208832,6080153.0,
2024-09-06,6.0820294,6.09199994,5.90255968,5.90255968,8170200.0,
2024-09-09,5.8826186,5.9324713,5.80285428,5.82279536,7457903.0,
2024-09-10,5.84273644,5.87264806,5.70314888,5.85270698,10163169.0,
2024-09-11,5.82279536,5.89258914,5.80285428,5.85270698,6594681.0,
2024-09-12,5.8826186,5.96238292,5.8327659,5.8327659,6150320.0,
2024-09-13,5.84273644,5.86267752,5.71311942,5.71311942,6023161.0,
2024-09-18,5.71311942,5.76297212,5.59347294,5.69317834,5711567.0,
2024-09-19,5.70314888,5.92250076,5.69317834,5.87264806,10466862.0,
2024-09-20,5.8826186,5.91253022,5.8327659,5.89258914,8153430.0,
2024-09-23,5.8826186,5.95241238,5.82279536,5.90255968,6664268.0,
2024-09-24,5.95241238,6.14185264,5.91253022,6.12191156,16019215.0,
2024-09-25,6.20167588,6.3312929,6.16179372,6.20167588,18427324.0,
2024-09-26,6.2315875,6.45093938,6.20167588,6.44096884,18395527.0,
2024-09-27,6.56061532,6.7799672,6.5307037,6.76999666,19167180.0,
2024-09-30,7.10899502,7.38817014,6.94946638,7.34828798,60553192.0,
2024-10-08,8.08610794,8.08610794,7.4280523,7.80693282,76414399.0,
2024-10-09,7.6773158,7.6773158,7.1289361,7.16881826,49829343.0,
2024-10-10,7.2784942,7.40811122,7.03920124,7.1289361,27342943.0,
2024-10-11,7.1289361,7.15884772,6.7301145,6.80987882,26991294.0,
2024-10-14,6.81984936,7.00928962,6.69023234,6.93949584,21535149.0,
2024-10-15,6.94946638,7.33831744,6.84976098,6.9295253,41497203.0,
2024-10-16,6.8298199,7.01926016,6.7799672,6.91955476,24227872.0,
2024-10-17,6.90958422,7.00928962,6.8298199,6.8298199,18090668.0,
2024-10-18,6.81984936,7.21867096,6.79990828,7.06911286,35784080.0,
2024-10-21,7.11896556,7.31837636,7.09902448,7.18875934,32541987.0,
2024-10-22,7.5776104,7.7271685,7.26852366,7.34828798,49152236.0,
2024-10-23,7.25855312,7.477905,7.21867096,7.36822906,34839928.0,
2024-10-24,7.3283469,7.40811122,7.26852366,7.34828798,17493241.0,
2024-10-25,7.3781996,7.63743364,7.36822906,7.56763986,35407352.0,
2024-10-28,7.6274631,7.6274631,7.50781662,7.5776104,29426443.0,
2024-10-29,7.59755148,7.7271685,7.51778716,7.54769878,37865925.0,
2024-10-30,7.48787554,7.66734526,7.48787554,7.58758094,27720170.0,
2024-10-31,7.6274631,7.78699174,7.50781662,7.7271685,38431448.0,
2024-11-01,7.65737472,7.95649092,7.5776104,7.7271685,70706888.0,
2024-11-04,7.81690336,7.88669714,7.68728634,7.83684444,41633981.0,
2024-11-05,7.86675606,8.14593118,7.80693282,8.11601956,63208753.0,
2024-11-06,8.11601956,8.19578388,7.96646146,8.03625524,53666034.0,
2024-11-07,7.94652038,8.09607848,7.93654984,8.05619632,42936875.0,
2024-11-08,8.09607848,8.19578388,7.95649092,7.99637308,45628356.0,
2024-11-11,7.95649092,8.30545982,7.94652038,8.30545982,49395477.0,
2024-11-12,8.39519468,8.39519468,8.03625524,8.1259901,42935692.0,
2024-11-13,8.10604902,8.1758428,7.89666768,8.04622578,32132325.0,
2024-11-14,8.0761374,8.08610794,7.7271685,7.74710958,28451388.0,
2024-11-15,7.74710958,7.88669714,7.61749256,7.61749256,24507521.0,
2024-11-18,7.6274631,7.71719796,7.4280523,7.477905,25326832.0,
2024-11-19,7.50781662,7.70722742,7.44799338,7.68728634,25067715.0,
2024-11-20,7.68728634,7.79696228,7.63743364,7.73713904,21953481.0,
2024-11-21,7.74710958,7.80693282,7.60752202,7.7271685,17953791.0,
2024-11-22,7.7271685,7.8268739,7.43802284,7.45796392,29807491.0,
2024-11-25,7.477905,7.5776104,7.38817014,7.53772824,20513570.0,
2024-11-26,7.51778716,7.5776104,7.34828798,7.36822906,18234809.0,
2024-11-27,7.34828798,7.53772824,7.15884772,7.51778716,27941471.0,
2024-11-28,7.477905,7.53772824,7.36822906,7.3781996,19750811.0,
2024-11-29,7.35825852,7.5277577,7.26852366,7.46793446,21318521.0,
2024-12-02,7.46793446,7.64740418,7.45796392,7.6274631,21664122.0,
2024-12-03,7.6773158,8.03625524,7.66734526,7.73713904,49715280.0,
2024-12-04,7.75708012,7.96646146,7.6773158,7.70722742,38417697.0,
2024-12-05,7.64740418,7.90663822,7.6274631,7.79696228,34264534.0,
2024-12-06,7.80693282,7.81690336,7.6274631,7.7770212,29187000.0,
2024-12-09,7.78699174,7.83684444,7.63743364,7.69725688,22199235.0,
2024-12-10,7.89666768,7.93654984,7.73713904,7.7770212,34975301.0,
2024-12-11,7.7770212,7.85678552,7.75708012,7.85678552,24509482.0,
2024-12-12,7.83684444,7.85678552,7.71719796,7.8268739,25553082.0,
2024-12-13,7.80693282,7.80693282,7.5776104,7.5776104,25222313.0,
2024-12-16,7.60752202,7.61749256,7.46793446,7.50781662,17591773.0,
2024-12-17,7.48787554,7.66734526,7.40811122,7.44799338,25011221.0,
2024-12-18,7.477905,7.56763986,7.39814068,7.48787554,15951654.0,
2024-12-19,7.40811122,7.59755148,7.35825852,7.59755148,19821293.0,
2024-12-20,7.58758094,7.80693282,7.51778716,7.73713904,27604044.0,
2024-12-23,7.74710958,7.76705066,7.31837636,7.34828798,28609111.0,
2024-12-24,7.36822906,7.49784608,7.3283469,7.4280523,16576142.0,
2024-12-25,7.43802284,7.43802284,7.1787888,7.23861204,17107960.0,
2024-12-26,7.2286415,7.38817014,7.21867096,7.34828798,12559556.0,
2024-12-27,7.36822906,7.51778716,7.31837636,7.4280523,16537833.0,
2024-12-30,7.4280523,7.51778716,7.2286415,7.38817014,17023441.0,
2024-12-31,7.36822906,7.40811122,7.0790834,7.0790834,23172500.0,
2025-01-02,7.09902448,7.25855312,6.89961368,6.95943692,19710651.0,
2025-01-03,6.979378,7.01926016,6.72014396,6.76002612,19930041.0,
2025-01-06,6.74008504,6.8298199,6.65035018,6.7301145,14366007.0,
2025-01-07,6.72014396,6.91955476,6.71017342,6.88964314,15586440.0,
2025-01-08,6.86970206,6.8796726,6.5805564,6.75005558,19326940.0,
2025-01-09,6.71017342,6.88964314,6.71017342,6.81984936,17119441.0,
2025-01-10,6.79990828,6.85973152,6.6304091,6.64037964,13482600.0,
2025-01-13,6.5805564,6.7301145,6.51076262,6.70020288,14323910.0,
2025-01-14,6.7301145,7.03920124,6.64037964,7.0292307,23391261.0,
2025-01-15,6.98934854,7.04917178,6.84976098,6.90958422,16574180.0,
2025-01-16,6.95943692,7.04917178,6.8796726,6.91955476,14901106.0,
2025-01-17,6.91955476,7.00928962,6.8796726,6.979378,13574534.0,
2025-01-20,7.03920124,7.0790834,6.979378,6.99931908,12041356.0,
2025-01-21,6.91955476,6.91955476,6.69023234,6.76999666,27222696.0,
2025-01-22,6.75005558,6.80987882,6.6802618,6.78993774,13206400.0,
2025-01-23,6.86970206,7.06911286,6.83979044,6.84976098,23667484.0,
2025-01-24,6.84976098,7.10899502,6.8298199,7.0790834,22455849.0,
2025-01-27,7.05914232,7.1289361,6.83979044,6.85973152,19702801.0,
2025-02-05,6.9295253,7.00928962,6.8796726,6.95943692,14724403.0,
2025-02-06,6.9295253,7.15884772,6.90958422,7.14887718,18187821.0,
2025-02-07,7.13890664,7.25855312,7.09902448,7.18875934,24840771.0,
2025-02-10,7.20870042,7.2286415,7.13890664,7.16881826,19078715.0,
2025-02-11,7.16881826,7.1787888,7.01926016,7.08905394,15789175.0,
2025-02-12,7.0790834,7.13890664,7.04917178,7.13890664,13012323.0,
2025-02-13,7.13890664,7.15884772,7.01926016,7.01926016,16559021.0,
2025-02-14,7.0292307,7.0790834,6.95943692,6.99931908,16346895.0,
2025-02-17,7.03920124,7.0790834,6.979378,7.00928962,18366400.0,
2025-02-18,7.00928962,7.06911286,6.81984936,6.85973152,20725077.0,
2025-02-19,6.85973152,7.08905394,6.83979044,7.06911286,21960173.0,
2025-02-20,7.06911286,7.20870042,7.00928962,7.14887718,25318445.0,
2025-02-21,7.14887718,7.23861204,7.11896556,7.21867096,25227166.0,
2025-02-24,7.2286415,7.23861204,7.1289361,7.1787888,18867978.0,
2025-02-25,7.11896556,7.19872988,7.06911286,7.13890664,14895185.0,
2025-02-26,7.15884772,7.26852366,7.08905394,7.24858258,27801532.0,
2025-02-27,7.34828798,7.54769878,7.24858258,7.31837636,53708566.0,
2025-02-28,7.26852366,7.3781996,7.14887718,7.19872988,40049699.0,
2025-03-03,7.24858258,7.39814068,7.18875934,7.23861204,29704616.0,
2025-03-04,7.14887718,7.24858258,7.14887718,7.2286415,20782479.0,
2025-03-05,7.25855312,7.25855312,7.09902448,7.1787888,22421467.0,
2025-03-06,7.20870042,7.31837636,7.1787888,7.29843528,27318349.0,
2025-03-07,7.5277577,7.7770212,7.51778716,7.5776104,85638854.0,
2025-03-10,7.50781662,7.69725688,7.477905,7.6274631,45022422.0,
2025-03-11,7.53772824,7.81690336,7.51778716,7.80693282,55862219.0,
2025-03-12,7.80693282,7.86675606,7.6773158,7.70722742,45735074.0,
2025-03-13,7.70722742,7.73713904,7.46793446,7.55766932,35403206.0,
2025-03-14,7.55766932,7.60752202,7.46793446,7.5776104,26539422.0,
2025-03-17,7.56763986,7.59755148,7.46793446,7.49784608,28559932.0,
2025-03-18,7.49784608,7.5776104,7.477905,7.51778716,19605400.0,
2025-03-19,7.50781662,7.50781662,7.38817014,7.4280523,20794706.0,
2025-03-20,7.4280523,7.46793446,7.35825852,7.36822906,16922748.0,
2025-03-21,7.3781996,7.49784608,7.29843528,7.30840582,24548563.0,
2025-03-24,7.30840582,7.33831744,7.0790834,7.19872988,24421575.0,
2025-03-25,7.20870042,7.31837636,7.1787888,7.2784942,17142205.0,
2025-03-26,7.26852366,7.40811122,7.25855312,7.33831744,16202700.0,
2025-03-27,7.2784942,7.35825852,7.16881826,7.29843528,17194840.0,
2025-03-28,7.28846474,7.35825852,7.18875934,7.21867096,14020847.0,
2025-03-31,7.15884772,7.20870042,7.01926016,7.06911286,17339533.0,
2025-04-01,7.0790834,7.13890664,7.06911286,7.08905394,10929953.0,
2025-04-02,7.08905394,7.11896556,7.04917178,7.0790834,9350712.0,
2025-04-03,7.01926016,7.09902448,6.96940746,7.01926016,13429076.0,
2025-04-07,6.6304091,6.7301145,6.32132236,6.32132236,27150860.0,
2025-04-08,6.25152858,6.42102776,6.20167588,6.2814402,28745458.0,
2025-04-09,6.1817348,6.39111614,5.8826186,6.3312929,26496169.0,
2025-04-10,6.45093938,6.59052694,6.41105722,6.42102776,22445998.0,
2025-04-11,6.40108668,6.64037964,6.36120452,6.56061532,21276401.0,
2025-04-14,6.70020288,6.70020288,6.56061532,6.59052694,16664420.0,
2025-04-15,6.61046802,6.61046802,6.480851,6.50079208,10904200.0,
2025-04-16,6.480851,6.51076262,6.30138128,6.41105722,11540884.0,
2025-04-17,6.3811456,6.49082154,6.35123398,6.41105722,9362580.0,
2025-04-18,6.36120452,6.45093938,6.30138128,6.40108668,9968252.0,
2025-04-21,6.3811456,6.47088046,6.35123398,6.44096884,11048500.0,
2025-04-22,6.45093938,6.45093938,6.37117506,6.41105722,10782381.0,
2025-04-23,6.44096884,6.51076262,6.42102776,6.480851,14777458.0,
2025-04-24,6.480851,6.480851,6.35123398,6.3811456,12003001.0,
2025-04-25,6.3811456,6.46090992,6.37117506,6.40108668,9287847.0,
2025-04-28,6.39111614,6.41105722,6.2814402,6.29141074,12099824.0,
2025-04-29,6.3312929,6.47088046,6.31135182,6.4309983,16419047.0,
2025-04-30,6.44096884,6.5307037,6.44096884,6.480851,11615786.0,
2025-05-06,6.52073316,6.76999666,6.49082154,6.76002612,22744117.0,
2025-05-07,6.83979044,6.86970206,6.69023234,6.75005558,14883001.0,
2025-05-08,6.7301145,6.8298199,6.72014396,6.80987882,12828137.0,
2025-05-09,6.79990828,6.83979044,6.7301145,6.81984936,11926601.0,
2025-05-12,6.86970206,6.94946638,6.84976098,6.94946638,14920501.0,
2025-05-13,6.979378,7.00928962,6.84976098,6.85973152,14212320.0,
2025-05-14,6.84976098,6.90958422,6.81984936,6.85973152,9971821.0,
2025-05-15,6.83979044,6.86970206,6.76002612,6.76002612,11067236.0,
2025-05-16,6.76002612,6.85973152,6.76002612,6.76999666,9879724.0,
2025-05-19,6.78993774,6.80987882,6.70020288,6.79990828,8342740.0,
2025-05-20,6.78993774,6.81984936,6.75005558,6.81984936,7921955.0,
2025-05-21,6.81984936,6.8298199,6.76999666,6.7799672,7775394.0,
2025-05-22,6.76002612,6.80987882,6.67029126,6.69023234,9471450.0,
2025-05-23,6.66032072,6.78993774,6.61046802,6.62043856,10703717.0,
2025-05-26,6.65035018,6.7301145,6.6304091,6.69023234,9212302.0,
2025-05-27,6.65035018,6.6802618,6.5805564,6.64037964,9323326.0,
2025-05-28,6.64037964,6.67029126,6.61046802,6.64037964,6476034.0,
2025-05-29,6.65035018,6.80987882,6.65035018,6.76999666,13798619.0,
2025-05-30,6.76,6.76,6.62,6.64,10868529.0,
2025-06-03,6.6,6.67,6.58,6.64,8719017.0,
2025-06-04,6.65,6.75,6.64,6.71,9553520.0,
2025-06-05,6.72,6.84,6.71,6.83,14980342.0,
2025-06-06,6.83,6.85,6.79,6.85,9407732.0,
2025-06-09,6.85,6.96,6.81,6.92,19339208.0,
2025-06-10,6.93,6.95,6.81,6.85,15194193.0,
2025-06-11,6.86,7.2,6.85,7.05,47020876.0,
2025-06-12,7.01,7.16,7.0,7.11,34332916.0,
2025-06-13,7.08,7.22,7.05,7.08,27788700.0,
2025-06-16,7.01,7.1,6.98,7.08,17103027.0,
2025-06-17,7.08,7.12,7.02,7.07,15593460.0,
2025-06-18,7.03,7.05,6.91,6.97,16157860.0,
2025-06-19,6.95,6.95,6.84,6.88,13548680.0,
2025-06-20,6.9,7.0,6.87,6.89,14660840.0,
2025-06-23,6.84,6.97,6.81,6.96,13247217.0,
2025-06-24,6.97,7.1,6.93,7.1,18739080.0,
2025-06-25,7.09,7.14,7.05,7.12,19338446.0,
2025-06-26,7.13,7.18,7.08,7.11,18639260.0,
2025-06-27,7.15,7.16,7.1,7.11,16864465.0,
2025-06-30,7.11,7.18,7.09,7.17,16513626.0,
2025-07-01,7.18,7.19,7.09,7.18,17029323.0,
2025-07-02,7.17,7.17,7.1,7.16,16478340.0,
2025-07-03,7.15,7.22,7.12,7.19,16656507.0,
2025-07-04,7.2,7.2,7.09,7.11,15480005.0,
2025-07-07,7.1,7.12,7.06,7.11,10091112.0,
2025-07-08,7.09,7.34,7.09,7.32,34984744.0,
2025-07-09,7.4,7.4,7.23,7.26,24796880.0,
2025-07-10,7.28,7.4,7.24,7.34,28938167.0,
2025-07-11,7.37,7.54,7.33,7.45,50399485.0,
2025-07-14,7.4,7.49,7.35,7.37,29942241.0,
2025-07-15,7.35,7.49,7.3,7.36,29401559.0,
2025-07-16,7.4,7.42,7.28,7.32,21495555.0,
2025-07-17,7.31,7.68,7.28,7.48,43313017.0,
2025-07-18,7.42,7.56,7.41,7.53,32996586.0,
2025-07-21,7.53,7.6,7.46,7.55,28648051.0,
2025-07-22,7.53,7.72,7.52,7.66,41455463.0,
2025-07-23,7.65,7.69,7.55,7.59,28233763.0,
2025-07-24,7.56,7.87,7.55,7.85,55551400.0,
2025-07-25,7.84,7.87,7.76,7.77,30983802.0,
2025-07-28,7.82,7.82,7.74,7.79,25261705.0,
