date,open,high,low,close,volume
2024-05-24,137.62765386,137.87074863,135.953001,136.08805365,11203941.0
2024-05-27,136.07905014,137.1234573,135.57485358,136.47520458,10156716.0
2024-05-28,136.4932116,136.79933094,135.05265,135.07966053,10387436.0
2024-05-29,135.09766755,135.94399749,134.02624986,134.34137271,9102373.0
2024-05-30,134.10728145,134.10728145,131.37021441,131.68533726,16111129.0
2024-05-31,132.2615619,133.24294449,131.9914566,132.0814917,13141188.0
2024-06-03,132.25255839,132.57668475,130.23577215,131.43323898,14092998.0
2024-06-04,131.43323898,133.3419831,131.0010705,133.05387078,10302099.0
2024-06-05,132.99984972,133.251948,131.13612315,131.23516176,11114765.0
2024-06-06,131.46024951,132.00946362,129.70456506,130.4608599,12730851.0
2024-06-07,131.0010705,131.04608805,127.7598069,128.15596134,15869270.0
2024-06-11,127.3096314,127.3096314,124.248438,124.68060648,20665469.0
2024-06-12,124.3384731,125.89608033,123.84328005,124.1584029,15452411.0
2024-06-13,124.14939939,124.3384731,121.04318844,121.15123056,24362284.0
2024-06-14,120.8271042,122.1776307,118.92736359,122.15962368,28721911.0
2024-06-17,121.0071744,122.59179216,118.2160863,122.20464123,24627240.0
2024-06-18,121.547385,123.65420634,120.12483042,120.54799539,20298120.0
2024-06-19,120.80909718,121.8174903,119.59362333,120.84511122,13704527.0
2024-06-20,120.7370691,121.61040957,119.00839518,119.0264022,12619163.0
2024-06-21,118.85533551,119.62063386,115.9652088,117.2257002,21388642.0
2024-06-24,113.46223302,119.44956717,113.0840856,117.97299153,23923514.0
2024-06-25,118.6662618,120.00778479,117.5858406,118.40516001,17715159.0
2024-06-26,117.4057704,119.00839518,117.36075285,118.2160863,10221249.0
2024-06-27,118.24309683,118.27911087,115.89318072,116.73050715,12264610.0
2024-06-28,116.13627549,117.48680199,114.84877356,115.28094204,15689886.0
2024-07-01,115.4249982,116.28933516,113.444226,115.5150333,15433459.0
2024-07-02,114.9748227,119.45857068,114.7947525,118.45017756,24747909.0
2024-07-03,118.45017756,119.4765777,117.1356651,117.945981,12427733.0
2024-07-04,117.945981,119.2064724,117.07264053,117.57683709,10049528.0
2024-07-05,117.57683709,118.81932147,115.37097714,116.10026145,13941250.0
2024-07-08,116.12727198,116.3253492,112.74195222,113.36319441,20745544.0
2024-07-09,113.36319441,115.4249982,112.70593818,114.40760157,19540437.0
2024-07-10,113.8944015,115.65908946,113.60628918,113.93041554,15457159.0
2024-07-11,114.7947525,118.3961565,114.49763667,117.47779848,25779636.0
2024-07-12,118.29023696,119.32672388,117.3284518,118.9625528,18938660.0
2024-07-15,118.589044,120.79274592,118.19685976,119.05593,11973781.0
2024-07-16,118.33692556,119.6161932,117.4685176,119.03725456,15468916.0
2024-07-17,118.589044,122.31479428,118.00076764,122.10002672,22884217.0
2024-07-18,121.42771088,124.191676,121.41837316,122.4175092,18591713.0
2024-07-19,122.02532496,124.64922428,121.18493016,124.58386024,19024378.0
2024-07-22,124.5651848,125.0787594,122.324132,122.52956184,15642939.0
2024-07-23,122.33346972,122.80035572,118.4022896,118.4022896,19756404.0
2024-07-24,118.19685976,119.2426844,117.188386,117.71129832,14364962.0
2024-07-25,116.8148772,118.27156152,116.8148772,117.44984216,11814145.0
2024-07-26,117.655272,118.94387736,116.8148772,117.8420264,11421502.0
2024-07-29,117.655272,118.3089124,115.8811052,115.8811052,13936430.0
2024-07-30,114.853956,116.0678596,113.43462256,115.12474988,20725348.0
2024-07-31,114.55514896,119.69089496,114.53647352,118.45831592,26057917.0
2024-08-01,118.46765364,118.5423554,115.67567536,115.787728,17473861.0
2024-08-02,114.853956,116.27328944,114.74190336,115.5075964,9950169.0
2024-08-05,115.5075964,119.522816,115.4142192,117.655272,24189241.0
