date,open,high,low,close,volume
2024-05-24,100.1031369,100.356958,97.0963331,97.2134813,3990268.0
2024-05-27,97.6039753,97.7601729,94.54835975,96.647265,4790503.0
2024-05-28,96.6277403,98.29710215,95.54411945,96.9401355,3422024.0
2024-05-29,96.57892855,97.47706475,93.9528564,96.1591475,5340373.0
2024-05-30,95.95413815,96.07128635,94.9876655,95.42697125,2449855.0
2024-05-31,95.5538818,100.46434385,95.5538818,98.04328105,5450170.0
2024-06-03,99.57597,101.0403225,97.47706475,99.95670165,5384401.0
2024-06-04,99.9469393,101.9579834,98.74617025,100.34719565,4462862.0
2024-06-05,101.51867765,104.7500155,100.65959085,100.75721435,6947823.0
2024-06-06,99.89812755,101.47962825,99.31238655,99.57597,4477794.0
2024-06-07,99.54668295,99.91765225,95.7686535,97.02799665,4287326.0
2024-06-11,96.05176165,97.9554199,94.9876655,96.65702735,4696997.0
2024-06-12,98.78521965,103.25637595,98.78521965,103.10017835,9618142.0
2024-06-13,101.52844,101.8017858,98.7754573,100.0640875,6088139.0
2024-06-14,99.3026242,99.46858415,96.647265,98.84379375,4557433.0
2024-06-17,97.8382717,100.356958,96.65702735,96.79370025,6006320.0
2024-06-18,97.3306295,100.5326803,96.89132375,97.7796976,8593610.0
2024-06-19,97.8577964,98.9707043,92.2932569,93.913807,10587493.0
2024-06-20,93.1718684,93.9333317,91.75632765,91.75632765,5474202.0
2024-06-21,91.75632765,93.3866401,89.82338235,92.01014875,5652303.0
2024-06-24,91.13153725,91.50250655,88.41760395,88.5445145,5095251.0
2024-06-25,88.837385,91.2389231,87.2363596,88.10520875,5583887.0
2024-06-26,87.86115,89.31574015,86.66038095,88.9545332,4249681.0
2024-06-27,88.67142505,88.67142505,85.7915318,85.84034355,4266904.0
2024-06-28,85.44984955,87.12897375,84.6200498,85.02030615,4697148.0
2024-07-01,85.2253155,85.4010378,82.1013635,83.6633395,5289338.0
2024-07-02,84.84458385,87.3730325,83.86834885,84.0928829,7378606.0
2024-07-03,83.88787355,86.6115692,82.9994997,83.565716,5037952.0
2024-07-04,83.9757347,85.2838896,82.20874935,82.6480551,4601022.0
2024-07-05,82.1208882,83.77072535,80.90059445,83.02878675,5226800.0
2024-07-08,83.0385491,83.36070665,81.6718201,81.74015655,3717414.0
2024-07-09,82.6871045,89.9112435,82.00374,89.9112435,11528069.0
2024-07-10,94.4019245,98.90236785,94.13834105,98.90236785,21862871.0
2024-07-11,100.5131556,100.552205,95.21219955,99.0683278,18776267.0
2024-07-12,98.17995395,106.7220102,95.5538818,104.01783925,21028574.0
2024-07-15,103.48091,109.03568715,102.12394335,104.95502485,17757215.0
2024-07-16,103.3832865,107.10274185,102.74873375,105.5895776,14190987.0
2024-07-17,104.3204721,105.1209848,100.2398098,100.552205,15510541.0
2024-07-18,98.9316549,100.552205,96.77417555,99.5564453,12049294.0
2024-07-19,98.8926055,101.5089153,96.83274965,97.41849065,13553732.0
