date,open,high,low,close,volume,code
2024-01-02,4.9174992,4.93571216,4.88107328,4.89017976,89578037,
2024-01-03,4.8719668,4.92660568,4.8719668,4.90839272,71645247,
2024-01-04,4.89928624,4.93571216,4.79911496,4.86286032,115021178,
2024-01-05,4.85375384,4.89928624,4.8264344,4.86286032,94900690,
2024-01-08,4.83554088,4.90839272,4.81732792,4.8719668,124923711,
2024-01-09,4.86286032,4.8719668,4.79000848,4.81732792,108131287,
2024-01-10,4.80822144,4.81732792,4.70805016,4.72626312,95723728,
2024-01-11,4.70805016,4.71715664,4.58055944,4.65341128,133625533,
2024-01-12,4.62609184,4.68073072,4.62609184,4.65341128,60071199,
2024-01-15,4.6443048,4.81732792,4.6443048,4.76268904,112238682,
2024-01-16,4.780902,4.780902,4.69894368,4.780902,100641370,
2024-01-17,4.76268904,4.8264344,4.7353696,4.7353696,100081868,
2024-01-18,4.71715664,4.8264344,4.61698536,4.80822144,146977141,
2024-01-19,4.79911496,4.84464736,4.75358256,4.81732792,110427792,
2024-01-22,4.80822144,4.88107328,4.780902,4.83554088,194977641,
2024-01-23,4.79911496,4.8264344,4.70805016,4.780902,106556734,
2024-01-24,4.780902,4.9174992,4.77179552,4.90839272,130515397,
2024-01-25,4.92660568,5.26354544,4.90839272,5.25443896,348461980,
2024-01-26,5.17248064,5.2817584,5.0996288,5.236226,232886987,
2024-01-29,5.21801304,5.44567504,5.1906936,5.27265192,232768031,
2024-01-30,5.24533248,5.3728232,5.22711952,5.27265192,151660926,
2024-01-31,5.236226,5.31818432,5.15426768,5.236226,163986443,
2024-02-01,5.1906936,5.2817584,5.17248064,5.19980008,116001670,
2024-02-02,5.19980008,5.3272908,5.008564,5.30907784,192848484,
2024-02-05,5.236226,5.3728232,5.21801304,5.34550376,198811296,
2024-02-06,5.31818432,5.40014264,5.25443896,5.3272908,177765579,
2024-02-07,5.3272908,5.35461024,5.17248064,5.34550376,220296354,
2024-02-08,5.3272908,5.34550376,5.21801304,5.31818432,176590943,
2024-02-19,5.29997136,5.463888,5.18158712,5.463888,247215595,
2024-02-20,5.42746208,5.57316576,5.40014264,5.48210096,192678182,
2024-02-21,5.44567504,5.54584632,5.42746208,5.44567504,155689155,
2024-02-22,5.57316576,5.67333704,5.54584632,5.6004852,217748588,
2024-02-23,5.59137872,5.61869816,5.463888,5.49120744,209774040,
2024-02-26,5.49120744,5.49120744,5.30907784,5.3272908,221890845,
2024-02-27,5.29086488,5.40924912,5.26354544,5.36371672,165925118,
2024-02-28,5.34550376,5.39103616,5.26354544,5.30907784,196597314,
2024-02-29,5.2817584,5.34550376,5.27265192,5.3272908,147280305,
2024-03-01,5.31818432,5.36371672,5.29086488,5.33639728,143041263,
2024-03-04,5.3272908,5.42746208,5.30907784,5.4183556,190879489,
2024-03-05,5.4183556,5.47299448,5.38192968,5.40924912,155802138,
2024-03-06,5.40924912,5.42746208,5.35461024,5.39103616,118188473,
2024-03-07,5.3728232,5.38192968,5.2817584,5.29086488,136065962,
2024-03-08,5.2817584,5.4183556,5.2817584,5.4183556,135123224,
2024-03-11,5.39103616,5.42746208,5.30907784,5.35461024,117503334,
2024-03-12,5.3728232,5.39103616,5.16337416,5.17248064,240199933,
2024-03-13,5.15426768,5.17248064,5.0540964,5.11784176,154928206,
2024-03-14,5.10873528,5.16337416,5.09052232,5.13605472,98058047,
2024-03-15,5.11784176,5.13605472,5.07230936,5.13605472,86535628,
2024-03-18,5.12694824,5.22711952,5.12694824,5.20890656,121979688,
2024-03-19,5.1906936,5.236226,5.18158712,5.19980008,101085296,
2024-03-20,5.19980008,5.30907784,5.1906936,5.29086488,133174871,
2024-03-21,5.2817584,5.29997136,5.25443896,5.25443896,72542954,
2024-03-22,5.26354544,5.31818432,5.21801304,5.29997136,109337673,
2024-03-25,5.29086488,5.3728232,5.27265192,5.3272908,106415577,
2024-03-26,5.29997136,5.3728232,5.29086488,5.34550376,78657164,
2024-03-27,5.35461024,5.463888,5.31818432,5.40924912,173834485,
2024-03-28,5.40014264,5.48210096,5.38192968,5.44567504,144113138,
2024-03-29,5.4183556,5.53673984,5.4183556,5.53673984,133563140,
2024-04-01,5.5549528,5.58227224,5.43656856,5.48210096,136115575,
2024-04-02,5.463888,5.50031392,5.4183556,5.47299448,88778674,
2024-04-03,5.44567504,5.48210096,5.43656856,5.463888,60186097,
2024-04-08,5.45478152,5.56405928,5.42746208,5.50031392,83959503,
2024-04-09,5.48210096,5.51852688,5.38192968,5.40014264,84809833,
2024-04-10,5.40014264,5.463888,5.38192968,5.4183556,71036430,
2024-04-11,5.39103616,5.47299448,5.39103616,5.4183556,62055414,
2024-04-12,5.40924912,5.5094204,5.40924912,5.42746208,76844925,
2024-04-15,5.43656856,5.59137872,5.39103616,5.59137872,171407422,
2024-04-16,5.56405928,5.63691112,5.53673984,5.59137872,141035513,
2024-04-17,5.57316576,5.80993424,5.5094204,5.76440184,190955539,
2024-04-18,5.70976296,5.85546664,5.62780464,5.65512408,183225124,
2024-04-19,5.6460176,5.71886944,5.62780464,5.69155,103735575,
2024-04-22,5.67333704,5.7826148,5.65512408,5.68244352,120521717,
2024-04-23,5.68244352,5.70976296,5.52763336,5.5549528,106892232,
2024-04-24,5.57316576,5.58227224,5.45478152,5.54584632,123302725,
2024-04-25,5.53673984,5.5549528,5.463888,5.54584632,81242987,
2024-04-26,5.52763336,5.59137872,5.5094204,5.53673984,116888003,
2024-04-29,5.53673984,5.53673984,5.42746208,5.43656856,189365080,
2024-04-30,5.44567504,5.53673984,5.43656856,5.463888,133331062,
2024-05-06,5.45478152,5.48210096,5.34550376,5.36371672,252114322,
2024-05-07,5.38192968,5.39103616,5.33639728,5.3728232,131279386,
2024-05-08,5.3728232,5.44567504,5.34550376,5.42746208,141102904,
2024-05-09,5.4183556,5.44567504,5.3728232,5.40014264,128535185,
2024-05-10,5.39103616,5.47299448,5.3728232,5.45478152,206868914,
2024-05-13,5.4183556,5.43656856,5.3728232,5.40924912,147948443,
2024-05-14,5.40014264,5.40924912,5.35461024,5.39103616,108255635,
2024-05-15,5.39103616,5.40014264,5.34550376,5.34550376,89882200,
2024-05-16,5.34550376,5.36371672,5.29086488,5.30907784,145856337,
2024-05-17,5.29997136,5.3728232,5.29086488,5.36371672,127235987,
2024-05-20,5.36371672,5.40924912,5.30907784,5.38192968,161257057,
2024-05-21,5.36371672,5.4183556,5.35461024,5.40924912,101337033,
2024-05-22,5.40924912,5.463888,5.40014264,5.44567504,101097000,
2024-05-23,5.4183556,5.44567504,5.38192968,5.4183556,93455699,
2024-05-24,5.40014264,5.463888,5.39103616,5.40924912,82730207,
2024-05-27,5.40924912,5.51852688,5.40014264,5.50031392,133576462,
2024-05-28,5.50031392,5.5094204,5.4183556,5.4183556,93299382,
2024-05-29,5.4183556,5.43656856,5.34550376,5.38192968,85087449,
2024-05-30,5.3728232,5.44567504,5.36371672,5.40014264,70509356,
2024-05-31,5.40014264,5.43656856,5.38192968,5.40924912,48482800,
2024-06-03,5.39103616,5.45478152,5.38192968,5.4183556,84578736,
2024-06-04,5.4183556,5.4183556,5.36371672,5.40014264,68801468,
2024-06-05,5.39103616,5.40014264,5.34550376,5.34550376,63385657,
2024-06-06,5.34550376,5.40014264,5.3272908,5.3728232,74891300,
2024-06-07,5.3728232,5.44567504,5.33639728,5.43656856,101143122,
2024-06-11,5.43656856,5.48210096,5.29086488,5.31818432,156416306,
2024-06-12,5.30907784,5.31818432,5.22711952,5.29997136,104386113,
2024-06-13,5.31846825,5.33696727,5.28147021,5.33696727,70497809,
2024-06-14,5.33696727,5.38321482,5.28147021,5.29996923,97029033,
2024-06-17,5.28147021,5.32771776,5.24447217,5.25372168,85188695,
2024-06-18,5.25372168,5.28147021,5.20747413,5.2722207,83429027,
2024-06-19,5.28147021,5.35546629,5.26297119,5.34621678,101240064,
2024-06-20,5.32771776,5.34621678,5.2722207,5.32771776,86947526,
2024-06-21,5.30921874,5.39246433,5.29996923,5.38321482,90920568,
2024-06-24,5.39246433,5.42946237,5.3647158,5.38321482,109763200,
2024-06-25,5.38321482,5.42946237,5.3647158,5.40171384,105142594,
2024-06-26,5.38321482,5.42946237,5.33696727,5.41096335,83376361,
2024-06-27,5.40171384,5.549706,5.39246433,5.53120698,188835207,
2024-06-28,5.51270796,5.69769816,5.51270796,5.68844865,171017102,
2024-07-01,5.66994963,5.71619718,5.60520306,5.6422011,120728498,
2024-07-02,5.62370208,5.7346962,5.61445257,5.68844865,108977040,
2024-07-03,5.70694767,5.74394571,5.6422011,5.72544669,109792857,
2024-07-04,5.7346962,5.75319522,5.65145061,5.70694767,108673240,
2024-07-05,5.68844865,5.75319522,5.61445257,5.71619718,119468323,
2024-07-08,5.69769816,5.79944277,5.69769816,5.76244473,92957525,
2024-07-09,5.76244473,5.8271913,5.70694767,5.79944277,92532300,
2024-07-10,5.79019326,5.85493983,5.71619718,5.74394571,84397350,
2024-07-11,5.74394571,5.77169424,5.66070012,5.70694767,130552989,
2024-07-12,5.67919914,5.80869228,5.67919914,5.79019326,102423873,
2024-07-15,5.79019326,5.87343885,5.78094375,5.81794179,96872524,
2024-07-16,5.81794179,5.87343885,5.79019326,5.87343885,78405647,
2024-07-17,5.85493983,5.88268836,5.69769816,5.7346962,104537629,
2024-07-18,5.71619718,5.87343885,5.71619718,5.85493983,110260727,
2024-07-19,5.84569032,5.93818542,5.79944277,5.90118738,132919411,
2024-07-22,5.90118738,5.92893591,5.76244473,5.84569032,124635508,
2024-07-23,5.83644081,5.9196864,5.80869228,5.84569032,99965400,
2024-07-24,5.83644081,5.94743493,5.8271913,5.9196864,113463600,
2024-07-25,5.91043689,5.92893591,5.77169424,5.81794179,92341983,
2024-07-26,5.78094375,5.79944277,5.47570992,5.56820502,205880631,
2024-07-29,5.56820502,5.61445257,5.50345845,5.59595355,110236106,
2024-07-30,5.58670404,5.71619718,5.57745453,5.69769816,109031461,
2024-07-31,5.69769816,5.7346962,5.549706,5.56820502,152722200,
2024-08-01,5.56820502,5.62370208,5.549706,5.57745453,93700577,
2024-08-02,5.549706,5.61445257,5.53120698,5.60520306,85986266,
2024-08-05,5.56820502,5.57745453,5.50345845,5.52195747,107029734,
2024-08-06,5.52195747,5.56820502,5.42021286,5.51270796,90057678,
2024-08-07,5.50345845,5.58670404,5.44796139,5.46646041,86501684,
2024-08-08,5.4572109,5.49420894,5.43871188,5.44796139,61883000,
2024-08-09,5.4572109,5.46646041,5.32771776,5.34621678,138951761,
2024-08-12,5.31846825,5.33696727,5.25372168,5.26297119,85276388,
2024-08-13,5.2722207,5.30921874,5.26297119,5.29996923,68988818,
2024-08-14,5.29996923,5.39246433,5.29996923,5.3647158,94496159,
2024-08-15,5.3647158,5.48495943,5.34621678,5.46646041,92427180,
2024-08-16,5.4572109,5.549706,5.44796139,5.53120698,86512354,
2024-08-19,5.53120698,5.59595355,5.51270796,5.57745453,71369704,
2024-08-20,5.58670404,5.66070012,5.549706,5.58670404,91611516,
2024-08-21,5.60520306,5.72544669,5.57745453,5.71619718,134261080,
2024-08-22,5.70694767,5.8271913,5.69769816,5.76244473,122099530,
2024-08-23,5.75319522,5.81794179,5.70694767,5.75319522,102129803,
2024-08-26,5.76244473,5.79944277,5.69769816,5.77169424,87866092,
2024-08-27,5.74394571,5.86418934,5.7346962,5.84569032,108144104,
2024-08-28,5.84569032,5.88268836,5.72544669,5.75319522,110674028,
2024-08-29,5.72544669,5.81794179,5.6422011,5.71619718,102645371,
2024-08-30,5.71619718,5.75319522,5.60520306,5.6422011,130325839,
2024-09-02,5.61445257,5.75319522,5.59595355,5.72544669,109576516,
2024-09-03,5.70694767,5.78094375,5.66070012,5.76244473,86634266,
2024-09-04,5.7346962,5.83644081,5.72544669,5.76244473,71830175,
