date,open,high,low,close,volume,_bs_code
2024-05-24,58.87728434,59.2618454,58.09830168,58.4730022,7501501.0,
2024-05-27,58.670213,59.22240324,58.3250941,58.87728434,4729911.0,
2024-05-28,58.87728434,58.97588974,57.684159,57.79262494,8098273.0,
2024-05-29,57.69401954,58.29551248,57.30945848,57.59541414,6598438.0,
2024-05-30,58.032664,58.7183239,57.5556832,57.8041107,6864627.0,
2024-05-31,57.833922,58.4102738,57.5457461,57.5755574,7304009.0,
2024-06-03,56.4327909,57.2873815,55.0912824,55.5285148,19963702.0,
2024-06-04,55.5384519,55.6278858,54.3459999,55.1310308,19880750.0,
2024-06-05,55.1409679,56.0949295,54.952163,55.0813453,10525383.0,
2024-06-06,54.8428549,55.3893954,54.3658741,55.1807163,12744347.0,
2024-06-07,54.9720372,55.4788293,53.8690191,54.0280127,12190477.0,
2024-06-11,53.362227,54.7136726,53.262856,54.4254967,11523233.0,
2024-06-12,54.157195,54.5745532,52.9448688,53.2131705,17865203.0,
2024-06-13,53.7994594,54.3360628,53.0541769,53.9087675,17013025.0,
2024-06-14,54.157195,55.4688922,53.2727931,54.9124146,27535028.0,
2024-06-17,54.6639871,55.9259988,54.4751822,55.4192067,16014839.0,
2024-06-18,55.1906534,55.9359359,55.0813453,55.3098986,11305322.0,
2024-06-19,55.3595841,55.64776,53.4218496,53.461598,14634814.0,
2024-06-20,53.1436108,53.5808432,51.1860021,51.3648699,20813960.0,
2024-06-21,51.6033603,51.9213475,51.0071343,51.3946812,10761031.0,
2024-06-24,51.8219765,51.8219765,50.5301535,50.6593358,12909601.0,
2024-06-25,50.877952,51.8120394,50.6593358,51.374807,12036900.0,
2024-06-26,51.2257505,51.7524168,50.3612228,51.5636119,11374053.0,
2024-06-27,51.5536748,51.7325426,50.8580778,50.977323,9475795.0,
2024-06-28,50.381097,52.0405927,50.381097,50.977323,14155953.0,
2024-07-01,50.6891471,51.0270085,48.9104062,49.586129,13110227.0,
2024-07-02,49.6855,51.1561908,49.3377015,50.2022292,16957406.0,
2024-07-03,50.2121663,50.6593358,49.8047452,50.4605938,7678572.0,
2024-07-04,50.9276375,51.474178,50.1426066,50.7487697,11296665.0,
2024-07-05,50.7487697,50.9375746,50.0631098,50.3115373,10090552.0,
2024-07-08,50.381097,50.4307825,48.9104062,49.2582047,13224584.0,
2024-07-09,49.089274,50.182355,48.2048721,49.9736759,12403651.0,
2024-07-10,49.6755629,50.67921,49.5563177,50.6692729,12322207.0,
2024-07-11,50.8978262,52.0604669,50.8978262,51.1959392,13492890.0,
2024-07-12,51.176065,51.176065,48.69179,48.69179,21193952.0,
2024-07-15,48.3439915,48.9104062,48.095564,48.1452495,12877613.0,
2024-07-16,48.095564,49.4569467,48.0061301,49.1787079,13224316.0,
2024-07-17,48.890532,49.0693998,48.2446205,48.6122932,11243363.0,
2024-07-18,48.6321674,50.67921,48.4036141,50.1127953,19032420.0,
2024-07-19,49.884242,50.977323,49.6954371,50.8083923,13064582.0,
2024-07-22,50.7288955,50.977323,49.7649968,50.1127953,11220084.0,
2024-07-23,49.6159403,49.7351855,48.1452495,48.1452495,11068417.0,
2024-07-24,47.69808,48.0756898,46.306886,46.5851248,18055613.0,
2024-07-25,46.5255022,46.5652506,45.0051259,45.412547,17827515.0,
2024-07-26,45.5218551,46.8733007,45.5218551,46.0485214,15031109.0,
2024-07-29,45.2336792,45.4423583,43.1369511,43.5741835,21207471.0,
2024-07-30,43.72324,44.5778306,43.2462592,44.5281451,15633827.0,
2024-07-31,44.1803466,46.5751877,43.8722965,46.3565715,16177539.0,
2024-08-01,46.108144,46.604999,45.2634905,45.313176,13934931.0,
2024-08-02,45.2038679,46.0385843,44.7964468,45.0548114,9786106.0,
2024-08-05,45.1442453,45.5616035,44.3790886,44.6672645,11064851.0,
2024-08-06,44.7368242,45.8795907,44.3393402,45.0349372,11437203.0,
2024-08-07,44.8759436,45.8597165,44.8262581,45.4920438,8083300.0,
2024-08-08,45.3032389,45.9392133,44.9753146,45.412547,8879392.0,
2024-08-09,45.6411003,45.8597165,44.617579,44.617579,9200836.0,
2024-08-12,44.3592144,44.5977048,43.524498,43.6934287,12842520.0,
2024-08-13,43.623869,43.9021078,42.2227379,42.6599703,15705531.0,
2024-08-14,42.6102848,42.6599703,41.1992166,41.2687763,14315054.0,
2024-08-15,41.2886505,42.9878946,41.238965,42.2227379,15944266.0,
2024-08-16,42.1531782,42.1531782,41.3085247,42.0239959,13838363.0,
2024-08-19,41.934562,42.332046,41.2886505,41.5569522,9293634.0,
2024-08-20,41.5470151,41.73582,40.8514181,41.040223,9147520.0,
2024-08-21,40.7719213,41.2886505,40.543368,40.543368,9526439.0,
2024-08-22,40.4141857,40.6924245,38.9236207,39.7980855,17695594.0,
2024-08-23,39.5198467,40.0365759,39.1819853,39.649029,8928261.0,
