date,open,high,low,close,volume,_bs_code
2024-08-19,45.78686966,45.78686966,44.72597857,44.88461649,1042099.0,
2024-08-20,44.87470162,45.29112616,44.07159715,44.33929864,1010141.0,
2024-08-21,44.32938377,45.3109559,44.03193767,44.84495701,1068700.0,
2024-08-22,44.7160637,45.26138155,44.19057559,44.95402058,847573.0,
2024-08-23,44.70614883,45.73729531,44.63674474,45.06308415,802100.0,
2024-08-26,44.96393545,46.23303881,44.96393545,45.9058481,1056176.0,
2024-08-27,45.76703992,46.53048491,45.608402,46.32227264,1159466.0,
2024-08-28,45.91576297,46.7981864,45.91576297,46.7981864,1198790.0,
2024-08-29,46.62963361,47.74009905,46.49082543,47.3930786,1756300.0,
2024-08-30,47.30384477,49.92137045,47.2939299,49.41571208,3346300.0,
2024-09-02,49.36613773,50.8632831,48.8803091,50.3675396,3273467.0,
2024-09-03,50.23864629,50.7641344,49.65366896,49.91145558,2073026.0,
2024-09-04,49.9709448,50.50634778,49.05877676,49.22732955,2547086.0,
2024-09-05,49.1777552,49.55452026,48.7811604,49.3760526,1554100.0,
2024-09-06,49.38596747,49.55452026,48.86047936,49.26698903,813242.0,
2024-09-09,49.16784033,50.21881655,49.0786065,49.15792546,1266435.0,
2024-09-10,49.18767007,49.44545669,48.26558716,48.43413995,1333600.0,
2024-09-11,48.44405482,49.45537156,48.14660872,49.30664851,1394800.0,
2024-09-12,49.30664851,50.13949759,49.05877676,49.80239201,1403690.0,
2024-09-13,49.93128532,50.34770986,48.96954293,48.9794578,913715.0,
2024-09-18,48.9794578,49.63383922,48.70184144,49.58426487,828880.0,
2024-09-19,49.82222175,50.52617752,49.08852137,50.06017863,1195899.0,
2024-09-20,50.08992324,50.1692422,48.8803091,49.72307305,1605883.0,
2024-09-23,49.72307305,49.8717961,48.69192657,49.23724442,968716.0,
2024-09-24,49.52477565,51.23013329,49.23724442,51.22021842,2146216.0,
2024-09-25,51.54740913,52.548811,51.07149537,51.44826043,2667131.0,
2024-09-26,51.29953738,52.53889613,51.19047381,52.51906639,2189406.0,
2024-09-27,53.540298,55.50344226,53.11395859,55.00769876,2275953.0,
2024-09-30,57.96233002,60.0841122,56.9113538,59.51896461,9939706.0,
2024-10-08,65.45797174,65.46788661,59.11245494,62.43393639,10323376.0,
2024-10-09,60.8773018,61.53168322,56.32637647,56.38586569,6386803.0,
2024-10-10,56.37595082,58.27960586,56.18756829,56.29663186,4489338.0,
2024-10-11,56.29663186,56.514759,53.1437032,53.80799949,3398645.0,
2024-10-14,54.11536046,54.88872032,53.540298,54.16493481,3438534.0,
2024-10-15,53.84765897,54.07570098,52.76693814,52.76693814,2731740.0,
2024-10-16,52.30093925,53.05446937,51.18055894,51.46809017,3120052.0,
2024-10-17,52.06298237,52.40008795,49.85196636,49.9709448,3161548.0,
2024-10-18,49.95111506,52.7471084,49.70324331,51.76553627,4428108.0,
2024-10-21,52.38025821,53.8377441,51.76553627,52.63804483,5023169.0,
2024-10-22,52.63804483,53.20319242,51.62672809,53.1437032,3689208.0,
2024-10-23,53.13378833,58.45807352,52.46949204,58.45807352,15966860.0,
2024-10-24,57.14931068,64.08971968,56.9113538,58.78526423,16024744.0,
2024-10-25,59.48922,64.65486727,58.7951791,64.43674013,18490622.0,
2024-10-28,64.3475063,64.3475063,60.0841122,61.75972523,12191377.0,
2024-10-29,62.3645323,65.438142,59.36032669,59.41981591,12684530.0,
2024-10-30,57.8036921,59.48922,57.25837425,58.8943278,9167102.0,
2024-10-31,59.47930513,60.13368655,57.45667165,58.50764787,8777474.0,
2024-11-01,57.75411775,58.66628579,56.03884524,56.70314153,8109043.0,
2024-11-04,56.46518465,57.6053947,56.32637647,57.09973633,4134895.0,
2024-11-05,56.8122051,58.66628579,56.42552517,58.47790326,6500370.0,
2024-11-06,58.58696683,60.7781531,58.21020177,59.04305085,7209019.0,
2024-11-07,58.08130846,59.01330624,57.506246,59.00339137,5479381.0,
2024-11-08,59.48922,60.74840849,58.67620066,60.69883414,9220057.0,
2024-11-11,60.480707,61.9679375,59.39998617,61.72006575,8508445.0,
2024-11-12,61.72006575,62.7611271,60.47079213,61.72006575,8211160.0,
2024-11-13,61.10534381,62.64214866,59.70734714,61.21440738,5158110.0,
2024-11-14,61.64074679,61.64074679,58.9934765,59.08271033,4309966.0,
2024-11-15,59.08271033,60.07419733,58.24986125,58.497733,3977488.0,
2024-11-18,59.15211442,59.48922,57.61530957,57.91275567,3776417.0,
2024-11-19,57.85326645,59.08271033,57.1096512,58.71586014,3330567.0,
2024-11-20,58.60679657,59.82632558,58.01190437,59.77675123,3661516.0,
2024-11-21,59.96513376,61.0755992,58.77534936,59.48922,3243288.0,
2024-11-22,59.00339137,59.36032669,57.3079486,57.3079486,3962934.0,
2024-11-25,57.3079486,58.28952073,56.73288614,57.12948094,2435158.0,
2024-11-26,57.13939581,57.37735269,56.23714264,56.90143893,2398251.0,
2024-11-27,57.59547983,57.98215976,56.52467387,57.87309619,2376290.0,
2024-11-28,57.46658652,57.95241515,57.03033224,57.68471366,1988832.0,
2024-11-29,57.83343671,59.34049695,57.54590548,58.5968817,3394541.0,
2024-12-02,58.1011382,59.48922,57.17905529,59.17194416,3596099.0,
2024-12-03,59.00339137,59.84615532,58.64645605,59.18185903,2235858.0,
2024-12-04,59.20168877,59.43964565,57.75411775,57.98215976,2148243.0,
2024-12-05,57.72437314,58.58696683,57.31786347,58.06147872,1628203.0,
2024-12-06,58.58696683,58.68611553,57.4070973,58.33909508,1687220.0,
2024-12-09,58.2994356,59.92547428,58.08130846,58.83483858,2635555.0,
2024-12-10,60.02462298,60.44104752,58.84475345,59.18185903,3444761.0,
2024-12-11,58.87449806,60.82772745,58.70594527,59.9849635,3470562.0,
2024-12-12,60.04445272,60.61951518,59.40990104,59.92547428,2560761.0,
2024-12-13,59.64785792,59.64785792,58.24986125,58.27960586,3859768.0,
2024-12-16,58.27960586,58.94390215,57.65496905,58.35892482,2078775.0,
2024-12-17,58.35892482,58.7951791,57.7045434,57.98215976,1502725.0,
2024-12-18,57.95241515,59.69743227,57.38726756,59.36032669,2981606.0,
2024-12-19,58.9934765,59.60819844,58.64645605,59.43964565,1400573.0,
2024-12-20,59.44956052,59.76683636,58.84475345,59.48922,1763183.0,
2024-12-23,59.3900713,60.20309064,58.27960586,58.45807352,2948695.0,
2024-12-24,58.71586014,59.53879435,57.65496905,58.62662631,3805384.0,
2024-12-25,58.04164898,58.2002869,55.53318687,57.17905529,4310346.0,
2024-12-26,57.06007685,57.38726756,55.6224207,56.68331179,3064205.0,
2024-12-27,56.73288614,57.25837425,55.84054784,55.88020732,2719403.0,
2024-12-30,56.49492926,56.66348205,55.1266772,55.53318687,2564149.0,
2024-12-31,55.53318687,55.84054784,54.61110396,55.08701772,2669698.0,
2025-01-02,54.96803928,55.46378278,53.86748871,54.29382812,3804079.0,
2025-01-03,55.29522999,55.29522999,53.31225599,53.37174521,2924037.0,
2025-01-06,53.2428519,53.9368928,52.40008795,52.88591658,2516600.0,
2025-01-07,52.89583145,53.09412885,51.557324,52.02332289,1992803.0,
2025-01-08,51.69613218,52.00349315,50.60549648,51.3590266,2107740.0,
2025-01-09,51.0615805,52.1522162,50.9624318,51.11115485,1358000.0,
2025-01-10,51.11115485,51.7556214,50.37745447,50.43694369,1352195.0,
2025-01-13,49.70324331,51.3590266,49.70324331,50.71456005,1702540.0,
2025-01-14,50.71456005,52.79668275,50.2683909,52.11255672,3206140.0,
2025-01-15,52.89583145,52.89583145,51.17064407,51.9539188,2082309.0,
2025-01-16,51.6564727,53.02472476,51.3590266,51.84485523,1921600.0,
2025-01-17,51.63664296,52.97515041,51.3590266,52.6479597,1905636.0,
2025-01-20,52.99498015,54.08561585,52.48932178,52.50915152,1929816.0,
2025-01-21,53.540298,53.540298,51.70604705,52.08281211,1281004.0,
2025-01-22,51.56723887,52.11255672,51.13098459,51.51766452,1169906.0,
2025-01-23,51.72587679,52.3505136,51.15081433,51.1607292,1284803.0,
2025-01-24,50.97234667,51.91425932,50.97234667,51.42843069,1171173.0,
2025-01-27,52.42983256,52.42983256,51.24996303,51.49783478,1070900.0,
2025-02-05,51.49783478,51.80519575,50.42702882,50.68481544,1742999.0,
2025-02-06,50.565837,51.52757939,50.44685856,51.43834556,1543982.0,
2025-02-07,51.557324,52.9454058,51.23013329,52.548811,2347303.0,
2025-02-10,52.548811,53.37174521,52.27119464,53.1437032,1975100.0,
2025-02-11,53.4411493,56.1181642,52.97515041,54.87880545,3726375.0,
2025-02-12,55.17625155,56.66348205,54.8292311,56.32637647,2692885.0,
2025-02-13,55.99918576,56.50484413,54.7300824,54.7300824,2034736.0,
2025-02-14,54.7300824,55.90995193,54.59127422,54.6309337,1453750.0,
2025-02-17,54.6309337,54.6309337,53.2428519,53.29242625,2033270.0,
2025-02-18,53.540298,54.14510507,52.7471084,52.92557606,1775495.0,
2025-02-19,52.92557606,53.53038313,52.65787457,53.26268164,1293616.0,
2025-02-20,52.99498015,56.20739803,52.70744892,55.40429356,4282132.0,
2025-02-21,55.3249746,55.50344226,54.11536046,54.85897571,3083553.0,
2025-02-24,54.85897571,55.18616642,53.84765897,54.14510507,2343800.0,
2025-02-25,54.14510507,54.87880545,53.79808462,54.55161474,2597134.0,
2025-02-26,54.69042292,55.10684746,53.94680767,55.07710285,3032281.0,
2025-02-27,54.8292311,55.0275285,54.06578611,54.72016753,1783165.0,
2025-02-28,54.59127422,55.19608129,53.27259651,53.47089391,1950576.0,
2025-03-03,53.77825488,54.91846493,53.540298,54.16493481,1940433.0,
2025-03-04,53.80799949,54.09553072,52.69753405,53.67910618,2765871.0,
2025-03-05,53.42131956,53.50063852,52.33068386,53.27259651,3127874.0,
2025-03-06,53.540298,54.531785,53.13378833,53.81791436,1817344.0,
2025-03-07,53.81791436,54.85897571,53.58987235,53.97655228,1615312.0,
2025-03-10,53.85757384,54.6309337,53.42131956,54.531785,2069694.0,
2025-03-11,53.81791436,54.8292311,53.57004261,54.8292311,1895031.0,
2025-03-12,54.8292311,55.96944115,54.16493481,54.68050805,2912338.0,
2025-03-13,54.531785,55.2258259,54.11536046,54.52187013,1564680.0,
2025-03-14,54.4326363,55.07710285,53.96663741,54.97795415,1702919.0,
2025-03-17,55.11676233,55.58276122,54.84906084,55.24565564,1576999.0,
2025-03-18,55.1266772,55.99918576,54.7300824,54.9283798,2654903.0,
2025-03-19,54.85897571,56.8122051,54.2343389,55.27540025,4134182.0,
2025-03-20,55.15642181,55.9198668,54.66067831,55.68190992,2355164.0,
2025-03-21,55.33488947,55.96944115,54.54169987,54.7300824,2524100.0,
2025-03-24,54.58135935,54.96803928,53.25276677,54.3334876,2919045.0,
2025-03-25,54.28391325,55.30514486,53.99638202,55.16633668,1868098.0,
2025-03-26,54.86889058,55.81080323,54.77965675,55.18616642,2456293.0,
2025-03-27,55.03744337,55.61250583,54.32357273,55.27540025,2421320.0,
2025-03-28,55.53318687,56.26688725,54.44255117,54.76974188,2945058.0,
2025-03-31,54.32357273,54.60118909,53.50063852,54.39297682,2233045.0,
2025-04-01,54.1351902,54.87880545,53.67910618,54.74991214,1340000.0,
2025-04-02,54.78957162,54.87880545,52.90574632,53.66919131,3721057.0,
2025-04-03,53.19327755,53.8377441,52.89583145,53.62953183,1539490.0,
2025-04-07,52.51906639,52.99498015,48.63243735,51.0615805,4557685.0,
2025-04-08,51.04175076,53.60970209,50.40719908,53.60970209,4301508.0,
2025-04-09,52.70744892,55.10684746,52.08281211,55.10684746,2733418.0,
2025-04-10,55.67199505,55.67199505,54.14510507,55.523272,2575106.0,
2025-04-11,55.90003706,56.4156103,54.9283798,55.23574077,2949617.0,
2025-04-14,55.03744337,55.23574077,54.38306195,54.72016753,2500660.0,
2025-04-15,54.60118909,54.60118909,53.71876566,54.06578611,1428440.0,
2025-04-16,54.06578611,55.07710285,53.15361807,55.07710285,2253405.0,
2025-04-17,54.52187013,55.0275285,54.32357273,55.0275285,1673800.0,
2025-04-18,54.6309337,54.6309337,53.8377441,54.15501994,1355000.0,
2025-04-21,54.11536046,54.11536046,53.23293703,53.48080878,1339000.0,
2025-04-22,53.32217086,53.7385954,53.16353294,53.2428519,903200.0,
2025-04-23,53.30234112,53.50063852,52.85617197,52.98506528,948214.0,
2025-04-24,52.93549093,53.1437032,52.17204594,52.45957717,1144535.0,
2025-04-25,52.548811,52.92557606,51.66638757,52.92557606,1816780.0,
2025-04-28,52.70744892,52.93549093,51.9539188,52.23153516,1366306.0,
2025-04-29,52.06298237,52.1522162,50.19898681,50.8632831,3272113.0,
2025-04-30,50.79387901,51.21030355,50.43694369,50.61541135,1668524.0,
2025-05-06,50.9624318,51.53749426,50.57575187,51.29953738,1525610.0,
2025-05-07,51.96383367,52.03323776,51.11115485,51.4581753,1859440.0,
2025-05-08,51.24004816,51.557324,50.94260206,51.30945225,1202900.0,
2025-05-09,51.48791991,51.73579166,51.17064407,51.19047381,1209049.0,
2025-05-12,51.41851582,51.41851582,50.9624318,51.21030355,1644151.0,
2025-05-13,51.48791991,52.53889613,51.26979277,51.84485523,3301741.0,
2025-05-14,51.7556214,51.7556214,50.6649857,50.89302771,2271872.0,
2025-05-15,50.72447492,51.1607292,50.4666883,50.54600726,1480385.0,
2025-05-16,50.39728421,50.80379388,50.3675396,50.80379388,1135061.0,
2025-05-19,50.62532622,50.79387901,50.20890168,50.35762473,931200.0,
2025-05-20,50.4666883,50.55592213,50.02051915,50.14941246,1142205.0,
2025-05-21,50.08000837,50.62532622,50.0700935,50.41711395,966099.0,
2025-05-22,50.31796525,50.41711395,49.58426487,49.75281766,1100868.0,
2025-05-23,49.76273253,50.24856116,49.68341357,49.71315818,1062084.0,
2025-05-26,49.59417974,50.06017863,49.4752013,49.91145558,779838.0,
2025-05-27,50.1692422,50.1692422,49.09843624,49.19758494,1147573.0,
2025-05-28,49.15792546,49.2769039,48.51345891,48.55311839,1396549.0,
2025-05-29,48.55311839,49.30664851,48.2854169,49.23724442,1063799.0,
2025-05-30,49.0786065,49.71315818,48.44405482,48.55311839,1271700.0,
2025-06-03,48.0871195,48.36473586,46.9964838,47.06588789,1808701.0,
2025-06-04,47.06588789,47.27410016,46.90724997,47.16503659,1661316.0,
2025-06-05,47.26418529,47.26418529,46.58997413,47.15512172,1832468.0,
2025-06-06,47.1947812,47.35341912,46.87750536,46.9964838,1624942.0,
2025-06-09,47.01631354,47.3930786,46.94690945,47.17495146,1982766.0,
2025-06-10,47.24435555,47.48231243,46.01491167,46.21320907,2209810.0,
2025-06-11,46.32227264,46.96673919,46.3024429,46.74861205,1631327.0,
2025-06-12,46.61971874,46.7981864,46.2032942,46.34210238,1793652.0,
2025-06-13,46.2032942,46.3024429,44.93419084,46.16363472,3323190.0,
2025-06-16,45.9058481,46.67920796,45.7075507,46.44125108,1510933.0,
2025-06-17,46.44125108,46.68912283,46.07440089,46.1041455,1055964.0,
2025-06-18,46.15371985,46.2032942,45.46959382,46.11406037,1441022.0,
2025-06-19,46.11406037,46.45116595,45.48942356,45.48942356,1179829.0,
2025-06-20,45.5092533,46.77835666,45.5092533,46.3024429,2714974.0,
2025-06-23,45.85627375,46.05457115,45.26138155,45.4101046,2215760.0,
2025-06-24,45.4101046,45.46959382,44.34921351,44.85487188,7068940.0,
2025-06-25,44.73589344,45.1126585,44.52768117,44.80529753,5112293.0,
2025-06-26,45.1126585,48.39448047,45.06308415,47.57154626,13919187.0,
2025-06-27,46.96673919,47.27410016,45.88601836,46.32227264,9382580.0,
2025-06-30,46.81801614,47.3930786,46.23303881,46.9964838,8824725.0,
2025-07-01,46.53048491,46.58005926,45.85627375,45.92567784,6210400.0,
2025-07-02,46.11406037,49.23724442,46.01491167,48.63243735,15838107.0,
2025-07-03,47.8888221,48.06728976,46.97665406,47.04605815,13529071.0,
2025-07-04,47.45256782,47.58146113,46.65937822,46.84776075,7496560.0,
2025-07-07,46.8973351,47.4922273,46.60980387,47.3930786,6851657.0,
2025-07-08,47.2939299,51.93408906,46.9964838,49.89162584,21444157.0,
2025-07-09,49.0786065,50.10975298,48.35482099,48.582863,14866382.0,
2025-07-10,49.05877676,50.92277232,48.85056449,49.3760526,19694071.0,
2025-07-11,49.57435,50.0700935,48.75141579,49.01911728,15660898.0,
2025-07-14,49.0786065,49.82222175,48.26558716,49.73298792,12485401.0,
2025-07-15,48.582863,49.1777552,48.06728976,48.35482099,11235880.0,
2025-07-16,48.07720463,48.29533177,47.591376,48.29533177,7529848.0,
2025-07-17,48.3845656,49.28681877,48.23584255,48.70184144,9643200.0,
2025-07-18,49.06869163,49.85196636,48.24575742,48.36473586,8923900.0,
2025-07-21,49.20749981,50.53609239,49.1777552,49.8717961,15059974.0,
2025-07-22,49.6734987,53.540298,49.50494591,52.85617197,23846991.0,
2025-07-23,54.49212552,55.86037758,52.3505136,52.89583145,26784429.0,
2025-07-24,51.43834556,54.81931623,51.34911173,54.72016753,19123247.0,
2025-07-25,54.39297682,57.6053947,54.21450916,55.64225044,21645785.0,
2025-07-28,54.31365786,55.11676233,53.49072365,54.01621176,11083938.0,
2025-07-29,54.01621176,55.8207181,53.23293703,55.28531512,11868588.0,
2025-07-30,55.74139914,56.36603595,54.2343389,55.07710285,11793267.0,
2025-07-31,53.92697793,54.08561585,51.8547701,52.20179055,12909241.0,
2025-08-01,51.9539188,53.98646715,51.90434445,52.62812996,7147085.0,
2025-08-04,52.06298237,52.69753405,51.43834556,52.65787457,6141705.0,
2025-08-05,52.49923665,52.80659762,52.2513649,52.71736379,3982872.0,
2025-08-06,52.72727866,53.95672254,52.37034334,53.47089391,6537233.0,
2025-08-07,53.36183034,53.68902105,52.40008795,52.548811,5099112.0,
2025-08-08,52.41991769,53.23293703,52.2513649,52.36042847,4370407.0,
2025-08-11,53.22302216,54.4326363,52.69753405,54.14510507,8481457.0,
2025-08-12,54.07570098,54.18476455,52.97515041,53.37174521,6086026.0,
2025-08-13,53.13378833,53.47089391,52.79668275,53.10404372,5049799.0,
2025-08-14,53.11395859,53.3420006,51.11115485,51.11115485,9525880.0,
2025-08-15,51.02192102,52.59838535,50.90294258,52.41991769,6882499.0,
2025-08-18,52.65787457,53.21310729,52.04315263,52.41000282,6578359.0,
2025-08-19,52.4,52.58,51.94,51.95,4504028.0,
2025-08-20,51.89,52.5,51.45,52.24,5399519.0,
2025-08-21,52.03,52.69,51.92,52.34,5163177.0,
2025-08-22,52.34,52.68,52.02,52.54,4779427.0,
2025-08-25,52.98,54.3,52.98,53.82,9117317.0,
2025-08-26,53.8,54.0,53.0,53.59,7233949.0,
2025-08-27,53.54,54.5,52.82,52.95,10086466.0,
2025-08-28,52.81,53.13,51.96,53.1,7954882.0,
2025-08-29,53.25,53.72,52.16,52.73,7014834.0,
2025-09-01,52.6,52.6,51.36,51.87,6627260.0,
2025-09-02,52.44,53.84,51.34,51.76,8632121.0,
2025-09-03,51.66,52.2,50.64,51.03,5161936.0,
2025-09-04,50.8,52.49,50.45,51.2,7510775.0,
2025-09-05,51.2,56.24,51.2,55.3,19788319.0,
2025-09-08,55.35,56.38,54.08,56.22,14212971.0,
2025-09-09,55.9,56.51,54.15,54.7,9266161.0,
2025-09-10,54.17,54.17,52.0,52.43,10727326.0,
2025-09-11,52.2,53.21,52.1,53.2,6806306.0,
2025-09-12,53.1,53.28,52.28,52.69,5802906.0,
2025-09-15,52.48,53.16,52.2,52.28,6190175.0,
2025-09-16,52.94,53.58,51.51,51.96,7999166.0,
2025-09-17,51.86,51.86,51.03,51.19,9660768.0,
2025-09-18,51.27,52.1,50.45,51.12,8702986.0,
2025-09-19,51.05,51.54,50.86,51.36,5332664.0,
2025-09-22,51.4,51.5,49.68,49.9,7325653.0,
2025-09-23,49.74,49.74,47.9,48.35,6904000.0,
2025-09-24,48.22,49.5,48.1,49.28,5491272.0,
2025-09-25,49.01,49.99,48.4,48.46,6427275.0,
2025-09-26,48.1,49.22,48.0,48.72,4129896.0,
2025-09-29,48.59,49.0,47.9,48.73,4442118.0,
2025-09-30,49.0,50.08,48.81,49.45,6183778.0,
2025-10-09,49.75,50.99,49.27,50.63,7438529.0,
2025-10-10,50.47,50.54,49.51,49.56,4563600.0,
2025-10-13,48.0,49.1,47.79,48.9,4299032.0,
2025-10-14,49.18,50.85,48.96,49.27,7035438.0,
2025-10-15,49.75,50.6,49.29,50.28,6420624.0,
2025-10-16,50.0,50.05,49.38,49.66,4084503.0,
2025-10-17,49.67,50.11,48.2,48.55,4408076.0,
2025-10-20,48.8,49.39,48.2,48.49,2889640.0,
2025-10-21,48.44,48.6,48.08,48.52,2545510.0,
2025-10-22,48.46,48.5,47.47,47.47,3825796.0,
2025-10-23,47.27,48.24,46.06,48.1,4530800.0,
2025-10-24,48.15,48.25,47.48,47.54,3456719.0,
2025-10-27,47.87,48.25,47.57,47.61,3745482.0,
2025-10-28,47.8,48.47,46.95,47.05,5795326.0,
2025-10-29,46.98,49.25,46.71,48.7,7866435.0,
2025-10-30,48.61,49.95,48.6,49.11,8556299.0,
2025-10-31,49.11,50.3,48.86,49.57,8165961.0,
2025-11-03,49.55,49.95,48.78,49.6,6077074.0,
2025-11-04,49.54,49.9,47.93,48.26,5105490.0,
2025-11-05,47.67,49.15,47.55,48.57,4919386.0,
2025-11-06,48.57,50.15,48.48,49.86,9065673.0,
2025-11-07,50.04,54.85,50.03,54.85,27196530.0,
2025-11-10,56.63,60.3,55.8,58.51,52761190.0,
2025-11-11,56.5,60.17,56.5,58.16,40256468.0,
2025-11-12,58.0,58.75,55.5,56.7,28847784.0,
2025-11-13,57.3,62.37,57.3,61.18,45735870.0,
2025-11-14,60.57,62.08,59.55,59.61,32986998.0,
2025-11-17,58.99,62.18,57.91,61.19,35020599.0,
2025-11-18,61.89,63.88,59.23,60.17,31860706.0,
2025-11-19,59.58,66.19,57.75,65.5,46884173.0,
2025-11-20,64.0,67.46,62.72,62.94,39676919.0,
2025-11-21,61.0,62.2,56.7,56.76,31656175.0,
2025-11-24,57.7,57.86,55.9,56.02,19342954.0,
2025-11-25,57.05,57.9,56.18,57.02,18360012.0,
2025-11-26,57.02,57.53,54.85,55.2,21977240.0,
2025-11-27,54.58,57.94,54.57,57.26,26139669.0,
2025-11-28,56.7,57.38,55.68,56.3,15461516.0,
2025-12-01,56.68,57.48,55.48,56.01,16075723.0,
2025-12-02,55.68,56.35,53.88,55.56,15180950.0,
2025-12-03,55.59,56.65,54.73,54.9,12639851.0,
2025-12-04,55.0,55.27,52.93,52.99,14957953.0,
2025-12-05,52.77,54.08,52.49,53.82,11888433.0,
2025-12-08,53.55,53.83,52.8,53.38,12024998.0,
2025-12-09,53.35,54.84,52.48,54.72,11935381.0,
2025-12-10,54.85,54.85,52.66,53.01,15701390.0,
2025-12-11,53.01,54.0,51.65,51.67,11331696.0,
2025-12-12,51.68,52.19,51.07,51.89,7434093.0,
2025-12-15,51.48,52.95,51.48,52.5,8438521.0,
2025-12-16,52.04,52.13,50.33,50.39,8817700.0,
2025-12-17,50.4,51.85,50.4,51.65,8601417.0,
2025-12-18,51.6,52.51,51.0,51.02,6804909.0,
2025-12-19,51.02,51.69,50.64,51.4,5829578.0,
2025-12-22,51.52,52.2,51.45,51.91,6202954.0,
2025-12-23,52.14,52.95,51.69,52.5,8980703.0,
