date,open,high,low,close,volume
2024-05-24,40.44396015,40.6709184,39.81755538,39.84479037,54128575.0
2024-05-27,39.944652,40.29870687,39.83571204,40.0354353,41274221.0
2024-05-28,40.08990528,40.26239355,39.59967546,39.72677208,42192179.0
2024-05-29,39.57244047,40.06267029,39.36363888,39.46350051,43942250.0
2024-05-30,39.31824723,39.63598878,38.9460357,39.17299395,39395493.0
2024-05-31,39.3999522,40.0354353,39.09128898,39.10036731,48249218.0
2024-06-03,39.02774067,39.45442218,38.68276413,39.15483729,44651840.0
2024-06-04,39.10944564,39.49981383,39.04589733,39.28193391,39817760.0
2024-06-05,39.27285558,39.29101224,38.98234902,39.10944564,36188007.0
2024-06-06,39.2183856,39.33640389,38.46488421,38.53751085,54262089.0
2024-06-07,38.6736858,38.83709574,38.128986,38.23792596,42139379.0
2024-06-11,38.04728103,38.30147427,37.7658528,37.97465439,42236279.0
2024-06-12,37.97465439,38.0382027,37.54797288,37.5842862,39834017.0
2024-06-13,37.74769614,37.82032278,37.39364127,37.4935029,32042801.0
2024-06-14,37.39364127,38.30147427,37.36640628,38.01096771,63562438.0
2024-06-17,37.7658528,37.97465439,37.56612954,37.74769614,38472747.0
2024-06-18,37.8566361,38.17437765,37.73861781,37.88387109,35345219.0
2024-06-19,37.89294942,38.30147427,37.77493113,38.128986,41063957.0
2024-06-20,38.11990767,38.19253431,37.68414783,37.68414783,36478992.0
2024-06-21,37.66599117,37.96557606,37.51165956,37.82940111,38505452.0
2024-06-24,37.70230449,38.17437765,37.42087626,37.9474194,44592791.0
2024-06-25,37.93834107,38.23792596,37.62059952,37.72046115,38283591.0
2024-06-26,37.65691284,37.96557606,37.48442457,37.81124445,26506064.0
2024-06-27,37.68414783,37.80216612,37.44811125,37.60244286,36797498.0
2024-06-28,37.53889455,38.0382027,37.45718958,37.54797288,39934516.0
2024-07-01,37.59336453,37.82940111,36.89433312,37.78400946,47419754.0
2024-07-02,37.59336453,38.80986075,37.5842862,38.28331761,56885747.0
2024-07-03,38.29239594,38.51935419,38.04728103,38.37410091,29574788.0
2024-07-04,38.36502258,38.63737248,38.09267268,38.11082934,32485145.0
2024-07-05,38.08359435,38.36502258,37.20299634,37.33009296,52671766.0
2024-07-08,37.1303697,37.54797288,36.93064644,37.07589972,33954844.0
2024-07-09,37.06682139,37.75677447,36.73092318,37.69322616,38140275.0
2024-07-10,37.28470131,38.06543769,37.28470131,38.00188938,36127314.0
2024-07-11,38.37410091,38.57382417,38.04728103,38.07451602,37556984.0
2024-07-12,38.128986,38.90972238,38.128986,38.74631244,49569726.0
2024-07-15,38.6736858,39.01866234,38.56474584,38.61013749,35484792.0
2024-07-16,38.128986,38.22884763,36.93064644,37.39364127,93998504.0
2024-07-17,37.44811125,38.51027586,37.44811125,38.39225757,77840627.0
2024-07-18,38.30147427,38.70999912,38.09267268,38.46488421,51362418.0
2024-07-19,38.46488421,39.17299395,38.3105526,39.06405399,61077539.0
2024-07-22,39.1276023,39.23654226,38.70999912,39.036819,44056204.0
2024-07-23,39.00050568,39.24562059,38.83709574,38.84617407,45978967.0
2024-07-24,38.8552524,39.06405399,38.44672755,38.63737248,38609543.0
2024-07-25,38.57382417,38.87340906,38.33778759,38.64645081,44047429.0
2024-07-26,38.71231515,39.2297337,38.33601075,38.65586949,51037796.0
2024-07-29,38.64646188,39.16388043,38.58060861,38.87224452,30564969.0
2024-07-30,38.83461408,38.99454345,38.62764666,38.88165213,29692239.0
2024-07-31,38.89105974,40.0764186,38.80639125,40.03878816,58087783.0
2024-08-01,39.90708162,40.31160885,39.75655986,39.99175011,32514038.0
2024-08-02,39.72833703,39.89767401,39.2297337,39.34262502,33137257.0
2024-08-05,39.2297337,40.01997294,39.22032609,39.511962,43050914.0
2024-08-06,39.86004357,39.96352728,38.23252704,38.4771249,63434323.0
2024-08-07,38.49594012,38.67468471,38.27015748,38.2889727,29978095.0
2024-08-08,38.33601075,38.71231515,38.01615201,38.40186402,23643241.0
2024-08-09,38.56179339,38.79698364,38.20430421,38.20430421,26178496.0
2024-08-12,38.12904333,38.31719553,37.92207591,38.21371182,15219904.0
2024-08-13,38.21371182,38.39245641,38.11022811,38.36423358,16650599.0
2024-08-14,38.39245641,38.51475534,38.09141289,38.09141289,20650428.0
2024-08-15,38.11022811,39.20151087,37.83740742,38.87224452,53416705.0
2024-08-16,38.87224452,39.27677175,38.80639125,39.14506521,26957357.0
2024-08-19,39.14506521,39.67189137,39.12624999,39.57781527,28791203.0
2024-08-20,39.65307615,39.67189137,39.2297337,39.43670112,29376286.0
2024-08-21,39.49314678,39.58722288,38.95691301,39.48373917,23617412.0
2024-08-22,39.47433156,39.74715225,39.17328804,39.23914131,30497656.0
2024-08-23,39.54959244,40.88547306,39.44610873,40.78198935,99423443.0
2024-08-26,40.88547306,41.05481004,40.49976105,40.78198935,47580560.0
2024-08-27,40.71613608,40.97014155,40.41509256,40.59383715,33964677.0
2024-08-28,40.67850564,40.81021218,40.38686973,40.63146759,34839474.0
2024-08-29,40.62205998,40.97954916,39.94471206,40.09523382,47694548.0
2024-08-30,40.17990231,41.89208733,40.17990231,41.42170683,110000601.0
2024-09-02,41.28059268,41.55341337,40.87606545,40.87606545,51317124.0
2024-09-03,41.02658721,41.03599482,40.52798388,40.65028281,36821975.0
2024-09-04,40.65969042,41.05481004,39.93530445,40.11404904,40994906.0
2024-09-05,40.10464143,40.93251111,40.08582621,40.84784262,46651108.0
2024-09-06,40.84784262,41.37466878,40.60324476,40.68791325,39025775.0
2024-09-09,40.52798388,40.68791325,40.02938055,40.15167948,40172454.0
2024-09-10,40.21753275,40.49976105,39.78478269,40.13286426,29365589.0
2024-09-11,40.11404904,40.37746212,39.86004357,40.00115772,27407424.0
2024-09-12,40.19871753,40.23634797,39.34262502,40.0764186,41083853.0
2024-09-13,40.03878816,40.8290274,39.9823425,40.34923929,34439648.0
2024-09-18,40.452723,41.19592419,40.38686973,41.1112557,43263824.0
2024-09-19,41.13007092,41.4875601,40.75376652,41.42170683,46650032.0
2024-09-20,41.37466878,41.66630469,41.14888614,41.53459815,53292373.0
2024-09-23,41.51578293,41.7697884,41.26177746,41.47815249,29524048.0
2024-09-24,41.9579406,43.7453865,41.83564167,43.7453865,120899198.0
2024-09-25,44.7802236,45.3446802,44.45095725,44.55444096,138298492.0
2024-09-26,44.77081599,47.45198484,44.4039192,47.43316962,163765259.0
2024-09-27,48.8254959,49.07009376,47.6965827,48.8254959,139487740.0
2024-09-30,51.25265928,53.70804549,51.1773984,53.70804549,262125405.0
2024-10-08,59.0797908,59.0797908,55.5989751,58.07317653,396104253.0
2024-10-09,56.44566,56.44566,52.35334965,52.4003877,285509557.0
2024-10-10,53.27529543,57.00070899,52.97425191,55.0345185,222672969.0
2024-10-11,54.3759858,56.31395346,53.65159983,54.13138794,131212381.0
2024-10-14,54.93103479,55.73068164,54.14079555,55.19444787,117773767.0
2024-10-15,55.10977938,55.76831208,53.70804549,53.80212159,102790028.0
2024-10-16,53.41640958,54.40420863,53.25648021,53.98086618,85501630.0
2024-10-17,54.4700619,55.3167468,53.59515417,53.623377,78357477.0
2024-10-18,53.62335952,55.7939199,52.3516215,54.67517292,149466236.0
2024-10-21,54.8855356,54.95246918,53.71897892,54.4074386,87531258.0
2024-10-22,54.3118192,55.6504908,54.10145652,54.56042964,84601119.0
2024-10-23,54.6942968,56.7023042,54.4074386,55.75567214,119192651.0
2024-10-24,55.3636326,55.91822512,55.10546022,55.5548714,51273005.0
2024-10-25,55.46881394,55.91822512,55.03852664,55.1723938,53944541.0
2024-10-28,55.24888932,55.51662364,54.57955352,54.981155,57880987.0
2024-10-29,54.981155,55.89910124,54.92378336,55.10546022,62010028.0
2024-10-30,54.97159306,55.37319454,53.24088192,53.51817818,90747926.0
2024-10-31,53.50861624,54.3118192,52.9731476,53.47036848,75763009.0
2024-11-01,53.6902931,54.503058,53.546864,53.6902931,65013925.0
2024-11-04,53.70941698,54.47437218,53.47993042,54.47437218,53073970.0
2024-11-05,54.33094308,56.30070272,53.81459832,56.1763975,120114422.0
2024-11-06,56.31026466,56.4632557,54.4552483,54.97159306,126251828.0
2024-11-07,54.503058,58.327834,54.4074386,58.17484296,186426320.0
2024-11-08,58.5190728,58.79636906,56.42500794,56.53018928,132299025.0
2024-11-11,55.58355722,55.95647288,55.00027888,55.8417296,91716007.0
2024-11-12,55.8417296,56.38676018,54.38831472,54.51261994,96289275.0
2024-11-13,54.2161998,54.981155,54.13970428,54.68473486,61824493.0
2024-11-14,54.68473486,55.54530946,54.4074386,54.503058,66323183.0
2024-11-15,54.4074386,54.96203112,53.3556252,53.3556252,78059714.0
2024-11-18,53.6424834,54.65604904,52.95402372,53.31737744,68429646.0
2024-11-19,53.546864,53.66160728,52.6862894,53.17394834,52819300.0
2024-11-20,53.18351028,53.3556252,52.7819088,53.03051924,46997145.0
2024-11-21,53.05920506,53.23131998,52.70541328,53.05920506,41024489.0
2024-11-22,53.04008118,53.04008118,50.678282,50.70696782,100680813.0
2024-11-25,50.678282,50.9173305,49.85595516,50.26711858,70269826.0
2024-11-26,50.200185,50.93645438,50.07587978,50.7260917,40761823.0
2024-11-27,50.73565364,51.2519984,50.47748126,51.2041887,44446366.0
2024-11-28,51.22331258,51.62491406,50.51572902,50.84083498,42550213.0
