date,open,high,low,close,volume
2025-10-16,118.98006575,119.95731475,118.7357535,119.94754226,19847810
2025-10-17,119.224378,120.16253704,118.30576394,118.31553643,18040798
2025-10-20,118.58916615,118.78461595,117.3676049,117.71941454,13164496
2025-10-21,118.03213422,118.7357535,117.61191715,117.77804948,14729356
2025-10-22,117.26988,118.02236173,117.1721551,117.3676049,12782668
2025-10-23,117.26988,118.68689105,117.23079004,118.56962117,15571808
2025-10-24,118.21781153,118.52075872,117.3676049,117.55328221,17432200
2025-10-27,117.31874245,117.80736695,117.15261012,117.55328221,14394337
2025-10-28,117.55328221,117.94418181,117.27965249,117.3676049,14019459
2025-10-29,117.13306514,117.22101755,115.52060429,116.12649867,24508270
2025-10-30,115.32515449,116.83011795,115.315382,115.77468903,20432985
2025-10-31,112.7745346,116.91807036,112.7745346,116.28285851,42107702
2025-11-03,115.8040065,116.8789804,114.8267575,116.27308602,22327034
2025-11-04,116.07763622,116.28285851,114.34790549,114.49449284,17273363
2025-11-05,113.70292115,114.338133,113.360884,113.53678882,16463035
2025-11-06,113.85928099,114.6313077,113.41951894,113.52701633,15467307
2025-11-07,113.52701633,114.32836051,113.31202155,114.09382075,14543557
2025-11-10,114.09382075,118.81393342,113.88859846,118.0516792,42906459
2025-11-11,117.51419225,118.21781153,116.4880808,118.03213422,22926794
2025-11-12,118.04190671,119.7130025,117.61191715,117.64123462,22254439
2025-11-13,117.26988,118.51098623,116.90829787,118.4425788,16002293
2025-11-14,117.93440932,119.21460551,117.45555731,117.47510229,13924365
2025-11-17,117.28942498,117.78782197,116.30240349,117.41646735,11738778
2025-11-18,117.26988,118.98006575,117.03534024,117.62168964,14766867
2025-11-19,117.58259968,117.74873201,116.9767053,117.16238261,9514962
2025-11-20,117.15261012,118.87256836,116.8789804,117.51419225,15825845
2025-11-21,117.37737739,118.64780109,116.69330309,116.95716032,20507164
2025-11-24,117.02556775,117.71941454,115.8040065,115.82355148,17301096
2025-11-25,115.82355148,116.20467859,115.14924967,115.81377899,14660888
2025-11-26,115.82355148,116.57603321,115.315382,115.56946674,9169759
2025-11-27,115.6085567,115.79423401,115.0222073,115.25674706,9215651
2025-11-28,115.2176571,115.25674706,114.68017015,115.16879465,8029619
2025-12-01,115.1199322,115.92127638,114.4358579,114.97334485,12091201
2025-12-02,114.9244824,115.09061473,113.8495085,113.91791593,12492841
