date,open,high,low,close,volume
2024-05-24,18.63388746,19.0686123,18.49556592,18.53508636,113040047
2024-05-27,18.55484658,18.63388746,18.06084108,18.30784383,97675581
2024-05-28,18.21892284,18.4758057,18.14976207,18.26832339,67522872
2024-05-29,18.46592559,19.15753329,18.46592559,18.772209,190074122
2024-05-30,18.88089021,19.0686123,18.60424713,18.6734079,97719717
2024-05-31,18.69316812,18.72280845,18.34736427,18.36712449,83109102
2024-06-03,18.31772394,18.33748416,18.13000185,18.29796372,69763786
2024-06-04,18.21892284,18.42640515,18.0806013,18.40664493,66617027
2024-06-05,18.1794024,18.19916262,17.99168031,18.06084108,72848417
2024-06-06,18.03120075,18.22880295,16.90486821,16.97402898,192123427
2024-06-07,16.84558755,17.07283008,16.34170194,16.53930414,163618929
2024-06-11,16.41086271,16.48990359,16.21326051,16.39110249,76439093
2024-06-12,16.45038315,16.48002348,16.26266106,16.45038315,67113587
2024-06-13,16.45038315,16.52942403,16.28242128,16.31206161,65970756
2024-06-14,16.32194172,16.58870469,16.05517875,16.51954392,83305395
2024-06-17,16.51954392,16.67762568,16.25278095,16.51954392,66002552
2024-06-18,16.48990359,16.73690634,16.45038315,16.53930414,57319469
2024-06-19,16.53930414,16.53930414,16.13421963,16.16385996,74791398
2024-06-20,16.1045793,16.1045793,15.38333127,15.39321138,133603956
2024-06-21,15.39321138,15.78841578,15.27465006,15.27465006,105776216
2024-06-24,15.14620863,15.27465006,14.820165,14.84980533,101494997
2024-06-25,14.83992522,14.98812687,14.13843741,14.26687884,154008165
2024-06-26,14.26687884,14.5237617,14.05939653,14.48424126,114266965
2024-06-27,14.35579983,14.44472082,14.08903686,14.08903686,83292783
2024-06-28,14.10879708,14.26687884,13.81239378,13.85191422,101795794
2024-07-01,13.84203411,14.01987609,13.60491147,13.88155455,84507015
2024-07-02,13.81239378,13.91119488,13.61479158,13.65431202,75838881
2024-07-03,13.60491147,13.84203411,13.44682971,13.68395235,84253170
2024-07-04,13.70371257,13.74323301,13.28874795,13.29862806,85024086
2024-07-05,13.2393474,13.50611037,13.18006674,13.34802861,78547206
2024-07-08,13.22946729,13.22946729,12.86390322,12.93306399,97012313
2024-07-09,12.90342366,13.07138553,12.62678058,13.00222476,148944930
2024-07-10,12.73546179,13.832154,12.65642091,13.39742916,216412012
2024-07-11,13.6345518,14.43484071,13.54563081,14.04951642,224628399
2024-07-12,13.94083521,14.2273584,13.90131477,14.00999598,122187551
2024-07-15,14.08,14.09,13.73,13.89,80608921
2024-07-16,13.8,14.08,13.7,14.07,88603897
2024-07-17,14.24,14.35,14.04,14.1,97903009
2024-07-18,13.95,14.17,13.81,14.11,82913668
2024-07-19,14.01,14.5,13.95,14.39,108092133
2024-07-22,14.28,14.6,14.25,14.38,91263939
2024-07-23,14.33,14.47,14.0,14.02,70437376
2024-07-24,13.95,14.13,13.58,13.65,76165723
2024-07-25,13.55,14.28,13.51,13.98,116835305
2024-07-26,13.92,14.23,13.82,14.14,74002434
2024-07-29,14.14,14.17,13.8,13.83,65220310
2024-07-30,13.83,14.06,13.74,13.88,54100945
2024-07-31,13.88,14.5,13.78,14.5,119831895
2024-08-01,14.48,14.57,14.28,14.37,68484842
2024-08-02,14.31,14.54,14.18,14.22,68235196
2024-08-05,14.18,14.88,14.07,14.09,137818031
2024-08-06,14.35,14.68,14.25,14.45,118874157
2024-08-07,14.4,14.4,14.12,14.23,80946235
2024-08-08,14.2,14.35,14.06,14.15,63903153
2024-08-09,14.2,14.26,13.81,13.81,74800994
2024-08-12,14.05,14.23,13.86,13.93,66517081
2024-08-13,13.85,14.18,13.67,14.01,68789846
2024-08-14,14.02,14.3,13.81,13.82,53696263
2024-08-15,13.75,14.24,13.65,14.07,87214414
2024-08-16,14.06,14.1,13.7,13.72,68626908
2024-08-19,13.71,13.71,13.47,13.48,54337660
2024-08-20,13.55,13.58,13.25,13.3,49785582
2024-08-21,13.25,13.41,13.21,13.22,40856629
2024-08-22,13.25,13.32,12.84,12.88,62854835
2024-08-23,12.86,13.01,12.79,12.9,38021931
2024-08-26,12.92,13.23,12.91,12.99,52978050
2024-08-27,13.02,13.56,12.7,13.23,118238712
2024-08-28,13.0,13.33,12.8,13.14,88004042
2024-08-29,13.1,13.76,13.05,13.56,125203217
2024-08-30,13.42,14.03,13.36,13.81,147359160
2024-09-02,13.66,13.86,13.19,13.19,103147438
2024-09-03,13.19,13.62,13.1,13.51,83896692
2024-09-04,13.46,13.9,13.44,13.67,96883427
2024-09-05,13.66,14.04,13.66,13.76,91287801
2024-09-06,13.76,13.76,13.48,13.53,45070111
2024-09-09,13.44,13.59,13.25,13.31,56056204
2024-09-10,13.3,13.37,13.03,13.13,57679299
2024-09-11,13.03,13.45,13.03,13.36,74278751
