date,open,high,low,close,volume
2025-10-16,80.6,82.31,79.96,80.78,33130970
2025-10-17,80.79,80.88,77.47,77.59,37476879
2025-10-20,78.42,79.72,77.86,78.54,30414354
2025-10-21,78.65,79.96,77.94,79.42,25508265
2025-10-22,79.0,81.66,78.3,79.25,37707571
2025-10-23,78.7,79.55,77.4,79.25,26004215
2025-10-24,77.0,78.7,76.0,78.38,49653436
2025-10-27,79.07,79.73,77.32,78.27,46717471
2025-10-28,78.0,78.79,77.2,77.31,40693023
2025-10-29,77.38,79.03,77.31,79.03,34195781
2025-10-30,79.0,79.45,77.0,77.0,40985319
2025-10-31,77.05,79.6,76.95,77.01,38351425
2025-11-03,77.38,77.38,73.83,74.85,40999409
2025-11-04,74.49,74.7,72.52,73.09,33199276
2025-11-05,72.29,73.42,71.9,73.1,25581097
2025-11-06,73.19,74.75,73.01,74.5,26153059
2025-11-07,74.3,74.3,73.25,73.58,18651861
2025-11-10,73.68,74.24,72.33,72.81,21414596
2025-11-11,73.24,73.99,72.04,72.13,17822929
2025-11-12,72.04,72.58,71.22,71.5,21938641
2025-11-13,71.5,72.74,71.45,72.4,20205115
2025-11-14,72.3,72.5,71.09,71.09,19191446
2025-11-17,71.09,71.68,70.8,71.5,21380232
2025-11-18,71.49,71.85,71.1,71.51,18330184
2025-11-19,71.59,71.87,70.82,71.0,18859671
2025-11-20,71.18,71.48,69.95,69.99,17625500
2025-11-21,69.41,70.79,68.25,69.6,30888590
2025-11-24,70.0,70.45,68.9,69.81,26512625
2025-11-25,70.5,71.07,69.81,69.81,24351814
2025-11-26,69.86,70.85,69.41,70.3,22634628
2025-11-27,70.48,71.42,70.09,70.12,19993906
2025-11-28,70.37,70.88,69.9,70.66,18555964
2025-12-01,70.93,71.99,70.36,71.99,28913893
2025-12-02,71.78,71.81,71.01,71.07,21215125
2025-12-03,71.03,71.6,70.07,70.27,17521898
2025-12-04,71.24,73.33,71.24,72.65,43772692
2025-12-05,72.27,73.17,71.75,73.16,26187268
2025-12-08,73.44,74.38,72.8,74.04,33409395
2025-12-09,74.0,74.0,72.31,72.45,26723558
2025-12-10,72.46,74.8,72.35,74.69,39061761
2025-12-11,74.74,75.48,73.73,73.73,27253340
2025-12-12,73.5,74.08,72.83,73.9,25949394
2025-12-15,73.2,73.6,71.69,71.76,22040439
2025-12-16,71.76,71.94,70.41,70.55,17824088
2025-12-17,70.56,71.89,69.98,71.85,22818097
2025-12-18,71.49,72.59,71.29,71.29,17806082
2025-12-19,71.63,72.34,71.5,71.55,14147913
2025-12-22,71.83,73.15,71.71,72.72,24474682
2025-12-23,72.85,73.49,72.32,72.47,19302070
2025-12-24,72.4,72.65,71.73,72.36,19282107
2025-12-25,72.5,73.87,72.5,73.67,25891715
2025-12-26,73.68,73.75,72.68,73.3,21201965
2025-12-29,73.45,74.11,73.08,73.45,23694773
2025-12-30,73.05,76.69,73.0,76.48,52697764
2025-12-31,76.49,76.49,75.01,75.33,35321955
2026-01-05,75.56,79.3,75.1,78.35,56452942
2026-01-06,78.69,78.8,77.5,78.48,37666107
2026-01-07,78.3,79.02,77.5,78.03,31086741
2026-01-08,78.4,79.0,77.26,77.58,30648932
2026-01-09,77.46,78.98,77.31,78.3,33085061
2026-01-12,79.14,81.17,78.6,80.85,52437918
2026-01-13,80.82,80.82,78.28,78.33,43820035
2026-01-14,78.61,81.36,77.01,77.95,55663669
2026-01-15,77.89,81.48,77.71,80.84,60928418
2026-01-16,81.17,82.15,80.51,80.85,46966213
2026-01-19,80.85,81.55,79.91,80.27,32116704
2026-01-20,80.01,81.18,78.8,79.38,34100363
2026-01-21,79.15,81.5,79.09,80.08,37606145
2026-01-22,80.6,82.59,79.03,79.12,36242230
2026-01-23,79.35,80.99,79.19,79.38,39627813
2026-01-26,79.5,80.45,77.2,77.2,41862977
2026-01-27,77.01,79.7,76.75,78.44,34792755
2026-01-28,78.0,78.27,75.85,76.41,44735187
2026-01-29,76.44,77.03,75.68,75.87,30604601
2026-01-30,75.68,76.08,73.21,74.63,33638913
2026-02-02,74.52,77.0,74.45,75.04,33400621
2026-02-03,75.51,75.68,74.22,75.43,26741185
2026-02-04,75.29,75.78,74.3,75.57,21888029
2026-02-05,75.58,75.66,73.75,74.53,22730129
2026-02-06,73.84,75.28,73.39,74.65,21436335
2026-02-09,75.36,77.33,75.35,76.85,29069562
2026-02-10,76.8,78.59,76.53,78.37,32353062
2026-02-11,78.0,78.0,75.38,75.45,34577466
2026-02-12,75.35,75.88,74.9,75.8,20098358
2026-02-13,75.5,75.67,74.92,75.12,18142712
2026-02-24,77.03,77.11,74.33,74.35,34527546
2026-02-25,74.28,74.44,73.42,74.2,26944457
2026-02-26,73.94,74.08,73.38,73.8,20891294
2026-02-27,73.53,73.87,72.82,72.92,27114840
2026-03-02,71.75,72.42,70.91,71.38,28449813
2026-03-03,71.3,71.83,69.01,69.01,33314652
2026-03-04,68.23,69.02,67.62,67.99,25631512
2026-03-05,71.4,71.69,69.77,70.39,37573407
2026-03-06,70.28,71.98,70.01,71.47,26929956
2026-03-09,70.89,71.37,69.96,70.79,29902602
2026-03-10,70.92,71.62,70.76,71.04,25092481
2026-03-11,71.04,71.85,70.95,71.15,23086659
2026-03-12,71.07,71.3,69.8,71.16,25919885
2026-03-13,70.98,72.79,70.64,72.79,41172759
2026-03-16,71.5,71.9,70.4,71.8,33359501
2026-03-17,71.93,72.48,70.82,71.2,27742320
2026-03-18,71.17,71.48,69.19,70.0,28090713
2026-03-19,69.29,69.98,69.12,69.23,21680122
2026-03-20,69.09,69.64,67.75,68.75,25787179
2026-03-23,68.01,68.26,65.0,65.33,30592306
2026-03-24,67.03,67.1,65.0,66.1,16902069
2026-03-25,66.59,68.12,66.12,68.01,19383056
2026-03-26,68.0,68.6,67.32,67.52,14242200
2026-03-27,66.95,68.72,66.6,68.54,17131942
2026-03-30,67.58,68.0,66.75,67.38,12225030
2026-03-31,68.15,68.88,66.95,67.0,14616997
2026-04-01,68.5,68.66,67.67,68.22,12598229
2026-04-02,68.0,68.05,66.0,66.87,19342830
2026-04-03,66.71,67.08,66.01,66.06,9009995
2026-04-07,66.18,66.25,64.55,64.75,14203867
2026-04-08,66.02,67.45,66.01,67.45,23465172
2026-04-09,66.77,66.88,65.87,66.04,20165815
2026-04-10,66.72,68.59,66.72,68.11,33376092
2026-04-13,67.55,68.08,66.78,67.6,21245692
2026-04-14,68.13,69.47,68.11,69.11,27324025
2026-04-15,69.59,69.9,67.8,67.9,24145625
2026-04-16,68.33,68.68,66.66,66.84,41057955
2026-04-17,66.71,66.72,65.51,65.66,38990739
2026-04-20,66.0,66.97,65.61,66.52,33216049
2026-04-21,66.66,66.94,65.1,66.04,29163226
2026-04-22,65.86,67.12,65.32,66.91,28031176
2026-04-23,67.0,67.19,65.28,65.34,30536683
2026-04-24,65.02,65.29,63.63,64.75,34526435
2026-04-27,64.11,66.55,64.02,65.74,37245232
2026-04-28,64.0,64.0,60.13,61.36,67549640
2026-04-29,61.99,67.67,61.8,67.59,89255041
2026-04-30,67.67,70.41,67.42,68.6,55779743
2026-05-06,69.98,71.55,69.01,71.07,55299119
2026-05-07,71.9,76.19,71.77,75.55,86760287
2026-05-08,74.67,76.21,74.53,75.0,51029083
2026-05-11,75.5,78.24,75.2,77.49,62850959
2026-05-12,77.48,78.08,75.25,75.45,44545655
2026-05-13,75.37,76.77,73.78,76.46,51012149
2026-05-14,76.46,76.55,74.4,74.42,29110776
2026-05-15,74.49,79.88,74.49,77.32,71909609
2026-05-18,77.42,79.3,76.62,77.36,54705518
2026-05-19,77.6,77.88,75.9,77.8,35410068
2026-05-20,77.16,77.58,75.69,76.76,32444528
2026-05-21,77.0,80.75,77.0,77.77,66775630
2026-05-22,77.87,79.36,76.3,78.99,49464279
