date,open,high,low,close,volume
2024-05-24,13.68963087,14.00055101,13.68963087,13.8085121,7874900
2024-05-27,13.8085121,14.01884043,13.77193326,13.8999592,6797240
2024-05-28,13.98226159,14.11943224,13.8999592,13.98226159,7385346
2024-05-29,13.9914063,14.29318173,13.90910391,14.1743005,8495228
2024-05-30,14.29318173,14.34804999,13.78107797,13.88166978,12731080
2024-05-31,13.8999592,13.96397217,13.717065,13.79936739,26780011
2024-06-03,13.46101312,13.68963087,13.21410595,13.31469776,15427920
2024-06-04,13.31469776,13.8085121,13.2598295,13.79022268,12374294
2024-06-05,13.84509094,14.00969572,13.76278855,13.8085121,8331854
2024-06-06,13.75364384,13.97311688,13.6256179,13.68048616,5732041
2024-06-07,13.73535442,13.8085121,13.50673667,13.67134145,6826143
2024-06-11,13.5341708,13.61647319,13.25068479,13.2598295,8351619
2024-06-12,13.2598295,13.46101312,13.21410595,13.4427237,5987443
2024-06-13,13.3512766,13.4427237,13.09522472,13.28726363,9362906
2024-06-14,13.24154008,13.31469776,13.01292233,13.10436943,7288035
2024-06-17,13.04950117,13.11351414,12.7111469,12.78430458,9321453
2024-06-18,12.76601516,13.0769353,12.73858103,13.06779059,7790486
2024-06-19,13.06779059,13.4427237,13.01292233,13.30555305,7712196
2024-06-20,13.26897421,13.38785544,12.99463291,13.03121175,4553123
2024-06-21,13.06779059,13.18667182,12.8940411,12.92147523,4569061
2024-06-24,12.84831755,12.97634349,12.6196998,12.75687045,5020074
2024-06-25,12.76601516,12.91233052,12.62884451,12.73858103,4851596
2024-06-26,12.7111469,12.83917284,12.61055509,12.77515987,3542155
2024-06-27,12.82088342,12.84831755,12.49167386,12.6196998,5638996
2024-06-28,12.58312096,12.64713393,12.3453585,12.40937147,8144338
2024-07-01,12.39108205,12.78430458,12.37279263,12.69285748,8345640
2024-07-02,12.802594,12.802594,12.56483154,12.59226567,6695313
2024-07-03,12.58312096,12.65627864,12.33621379,12.36364792,6742630
2024-07-04,12.45509502,12.51910799,12.28134553,12.29963495,6816400
2024-07-05,12.37279263,12.42766089,12.28134553,12.39108205,5152381
2024-07-08,12.30877966,12.3453585,11.93384655,12.02529365,11766082
2024-07-09,12.02529365,12.09845133,11.89726771,11.96128068,9066520
2024-07-10,11.92470184,12.00700423,11.76924177,11.78753119,8825851
2024-07-11,11.888123,12.08930662,11.888123,11.99785952,8685705
2024-07-12,12.00700423,12.0710172,11.86983358,11.86983358,7336412
2024-07-15,11.76009706,12.11674075,11.75095235,11.99785952,6871381
2024-07-16,11.95213597,12.04358307,11.75095235,11.78753119,8553430
2024-07-17,11.76009706,11.888123,11.71437351,11.7966759,7530010
2024-07-18,11.74180764,11.888123,11.66864996,11.85154416,5364604
2024-07-19,11.84239945,11.84239945,11.62292641,11.69608409,8785603
2024-07-22,11.73266293,11.73266293,11.45832163,11.51318989,7537035
2024-07-23,11.50404518,11.54976873,11.11996736,11.12911207,12874513
2024-07-24,11.11082265,11.23884859,11.04680968,11.13825678,7650589
2024-07-25,11.05595439,11.17483562,10.92792845,11.14740149,9405815
2024-07-26,11.14740149,11.36687453,11.07424381,11.25713801,7844650
2024-07-29,11.26628272,11.33029569,11.1565462,11.2479933,7918534
2024-07-30,11.21141446,11.28457214,11.10167794,11.22055917,6905184
2024-07-31,11.25713801,11.40345337,11.1565462,11.38516395,9924101
2024-08-01,11.36687453,11.49490047,11.27542743,11.30286156,6639107
2024-08-02,11.22970388,11.36687453,11.12911207,11.17483562,8560187
2024-08-05,11.11996736,11.30286156,11.03766497,11.03766497,6837285
2024-08-06,11.11082265,11.16569091,11.01023084,11.12911207,6175558
2024-08-07,11.13825678,11.48575576,11.03766497,11.32115098,10321672
2024-08-08,11.28457214,11.32115098,11.12911207,11.2479933,4563500
2024-08-09,11.28457214,11.35772982,11.20226975,11.21141446,4430509
2024-08-12,11.25713801,11.25713801,11.09253323,11.18398033,3298143
2024-08-13,11.21141446,11.2479933,10.90049432,11.01023084,8779735
2024-08-14,11.02852026,11.05595439,10.61700831,10.66273186,11156427
2024-08-15,10.61700831,10.87306019,10.6078636,10.78161309,9938693
2024-08-16,10.81819193,10.82733664,10.5164165,10.57128476,8383603
2024-08-19,10.57128476,10.86391548,10.57128476,10.75417896,9116469
2024-08-20,10.78161309,10.78161309,10.47069295,10.5164165,8411722
2024-08-21,10.49812708,10.57128476,10.37924585,10.48898237,6952078
2024-08-22,10.48898237,10.5164165,10.34266701,10.36095643,5687811
2024-08-23,10.34266701,10.64444244,10.3335223,10.54385063,7224097
2024-08-26,10.58957418,10.62615302,10.4249694,10.49812708,5557770
2024-08-27,10.47069295,10.47983766,10.3335223,10.41582469,4865750
2024-08-28,10.4249694,10.52556121,10.36095643,10.45240353,5175509
2024-08-29,10.43411411,10.49812708,10.38839056,10.39753527,6256869
2024-08-30,10.37924585,10.70845541,10.21464107,10.54385063,11053117
2024-09-02,10.48898237,10.57128476,10.25121991,10.37924585,8813013
2024-09-03,10.40667998,10.50727179,10.29694346,10.32437759,5711997
2024-09-04,10.2420752,10.35181172,10.12319397,10.20549636,7556083
2024-09-05,10.22378578,10.29694346,10.16891752,10.29694346,4867170
2024-09-06,10.26036462,10.36095643,10.19635165,10.20549636,3759837
2024-09-09,10.21464107,10.2420752,9.85799738,9.93115506,9603264
2024-09-10,9.95858919,10.00431274,9.74826086,9.83056325,7605080
2024-09-11,9.88543151,9.88543151,9.70253731,9.74826086,12908974
2024-09-12,9.76655028,9.79398441,9.47391956,9.5104984,13925807
2024-09-13,9.5104984,9.73911615,9.43734072,9.45563014,16032739
2024-09-18,9.45563014,9.70253731,9.42819601,9.64766905,10018160
2024-09-19,9.73911615,9.90372093,9.59280079,9.74826086,8371259
2024-09-20,9.72082673,9.72997144,9.51964311,9.6019455,7774634
2024-09-23,9.58365608,9.80312912,9.54707724,9.72082673,8614158
2024-09-24,9.7848397,10.50727179,9.7848397,10.45240353,22422080
