date,open,high,low,close,volume
2025-10-16,3.77,3.84,3.76,3.81,9068000.0
2025-10-17,3.79,3.82,3.73,3.76,12311800.0
2025-10-20,3.78,3.87,3.77,3.86,15990700.0
2025-10-21,3.86,3.99,3.86,3.94,21632101.0
2025-10-22,3.93,3.97,3.9,3.94,11894200.0
2025-10-23,3.93,4.01,3.93,4.0,16129230.0
2025-10-24,3.99,4.05,3.95,3.97,15188795.0
2025-10-27,3.96,4.0,3.93,3.95,13007800.0
2025-10-28,3.96,4.0,3.95,3.96,9629800.0
2025-10-29,3.97,3.98,3.83,3.91,19183000.0
2025-10-30,3.9,4.02,3.88,3.99,20562000.0
2025-10-31,3.91,3.93,3.85,3.9,23351900.0
2025-11-03,3.91,4.0,3.9,3.99,17073901.0
2025-11-04,3.98,4.04,3.94,3.96,15940110.0
2025-11-05,3.93,3.99,3.91,3.98,13852600.0
2025-11-06,3.98,3.99,3.93,3.94,14813520.0
2025-11-07,3.93,3.96,3.92,3.94,10071601.0
2025-11-10,3.95,4.03,3.93,4.02,19235301.0
2025-11-11,4.02,4.22,4.02,4.22,30271591.0
2025-11-12,4.28,4.35,4.11,4.23,36875289.0
2025-11-13,4.22,4.44,4.22,4.3,46319060.0
2025-11-14,4.25,4.38,4.22,4.33,27979466.0
2025-11-17,4.31,4.33,4.16,4.22,24688893.0
2025-11-18,4.24,4.43,4.21,4.34,42505503.0
2025-11-19,4.31,4.56,4.3,4.56,63288725.0
2025-11-20,4.5,4.52,4.33,4.33,48949755.0
2025-11-21,4.25,4.27,4.11,4.11,31819741.0
2025-11-24,4.1,4.13,3.98,4.1,19506606.0
2025-11-25,4.1,4.2,4.1,4.14,17115400.0
2025-11-26,4.11,4.33,4.07,4.2,25172576.0
2025-11-27,4.18,4.23,4.08,4.09,18724300.0
2025-11-28,4.09,4.18,4.06,4.17,13800700.0
2025-12-01,4.14,4.17,4.11,4.15,13516400.0
2025-12-02,4.13,4.15,4.08,4.1,11910500.0
2025-12-03,4.09,4.1,3.97,4.0,22999900.0
2025-12-04,3.99,4.04,3.97,3.97,9940800.0
2025-12-05,3.97,4.11,3.9,4.08,16700288.0
2025-12-08,4.1,4.12,4.03,4.11,17676688.0
2025-12-09,4.1,4.22,4.1,4.11,17538900.0
2025-12-10,4.17,4.2,4.11,4.16,15282900.0
2025-12-11,4.14,4.15,4.04,4.04,12522200.0
2025-12-12,4.03,4.09,3.95,3.98,13049500.0
2025-12-15,3.93,4.01,3.93,3.97,12697000.0
2025-12-16,3.98,3.98,3.77,3.78,30014195.0
2025-12-17,3.78,3.86,3.77,3.84,11996300.0
2025-12-18,3.83,3.94,3.81,3.9,12941900.0
2025-12-19,3.9,3.96,3.88,3.95,9055600.0
2025-12-22,4.03,4.05,3.99,4.01,11236600.0
2025-12-23,4.02,4.03,3.99,4.0,8563800.0
2025-12-24,4.0,4.03,3.99,4.01,7077300.0
2025-12-25,4.01,4.16,4.01,4.12,16657137.0
2025-12-26,4.13,4.24,4.12,4.14,17879708.0
2025-12-29,4.13,4.22,4.11,4.2,15315751.0
2025-12-30,4.19,4.23,4.16,4.2,12075300.0
2025-12-31,4.22,4.22,4.16,4.19,8614000.0
2026-01-05,4.21,4.27,4.2,4.22,13919701.0
2026-01-06,4.21,4.27,4.18,4.19,18116100.0
2026-01-07,4.2,4.2,4.14,4.16,15047600.0
2026-01-08,4.17,4.29,4.17,4.26,14948100.0
2026-01-09,4.27,4.31,4.23,4.26,12806200.0
2026-01-12,4.26,4.35,4.24,4.26,18825937.0
2026-01-13,4.26,4.28,4.19,4.25,16025426.0
2026-01-14,4.24,4.31,4.21,4.26,17871057.0
2026-01-15,4.24,4.32,4.23,4.3,14452300.0
2026-01-16,4.31,4.45,4.31,4.39,21280600.0
2026-01-19,4.39,4.52,4.38,4.49,20743104.0
2026-01-20,4.5,4.51,4.28,4.37,24211094.0
2026-01-21,4.4,4.41,4.33,4.35,13183100.0
2026-01-22,4.35,4.41,4.29,4.4,15321400.0
2026-01-23,4.41,4.44,4.36,4.41,12699876.0
2026-01-26,4.4,4.4,4.34,4.38,13419301.0
2026-01-27,4.36,4.42,4.3,4.41,15830594.0
2026-01-28,4.33,4.39,4.19,4.19,44883576.0
2026-01-29,4.19,4.28,4.17,4.18,17460755.0
2026-01-30,4.16,4.25,4.15,4.22,14475102.0
2026-02-02,4.2,4.31,4.2,4.2,13311300.0
2026-02-03,4.22,4.3,4.22,4.3,12451702.0
2026-02-04,4.29,4.35,4.28,4.32,10089801.0
2026-02-05,4.32,4.33,4.29,4.3,7643400.0
2026-02-06,4.29,4.33,4.26,4.3,9008900.0
2026-02-09,4.3,4.37,4.29,4.34,13173501.0
2026-02-10,4.34,4.36,4.26,4.28,12121400.0
2026-02-11,4.27,4.31,4.26,4.26,10678195.0
2026-02-12,4.26,4.35,4.25,4.29,13379796.0
2026-02-13,4.28,4.37,4.27,4.35,11360673.0
2026-02-24,4.4,4.45,4.34,4.44,11037873.0
2026-02-25,4.44,4.49,4.41,4.46,13312204.0
2026-02-26,4.46,4.47,4.39,4.42,11244400.0
2026-02-27,4.42,4.51,4.39,4.51,12266201.0
2026-03-02,4.45,4.66,4.44,4.53,22448286.0
2026-03-03,4.52,4.57,4.42,4.44,20689100.0
2026-03-04,4.39,4.52,4.37,4.47,14528000.0
2026-03-05,4.51,4.69,4.5,4.66,27153867.0
2026-03-06,4.61,4.71,4.6,4.7,17868113.0
2026-03-09,4.65,4.73,4.53,4.71,20745500.0
2026-03-10,4.7,4.84,4.7,4.75,15300700.0
2026-03-11,4.73,4.79,4.65,4.72,15415200.0
2026-03-12,4.72,4.75,4.6,4.62,15498800.0
2026-03-13,4.61,4.65,4.55,4.57,15336300.0
2026-03-16,4.57,4.63,4.55,4.59,10890200.0
2026-03-17,4.6,4.62,4.47,4.47,12968700.0
2026-03-18,4.49,4.58,4.46,4.58,13683200.0
2026-03-19,4.53,4.6,4.44,4.49,15725500.0
2026-03-20,4.51,4.54,4.35,4.42,20060492.0
2026-03-23,4.31,4.34,4.2,4.2,23817100.0
2026-03-24,4.22,4.23,3.99,4.15,31875447.0
2026-03-25,4.21,4.35,4.21,4.3,22002747.0
2026-03-26,4.3,4.42,4.28,4.32,18213000.0
2026-03-27,4.31,4.43,4.29,4.36,13536301.0
2026-03-30,4.31,4.39,4.26,4.36,14729400.0
2026-03-31,4.35,4.42,4.31,4.31,12381378.0
2026-04-01,4.36,4.38,4.33,4.36,11021200.0
2026-04-02,4.35,4.39,4.28,4.29,13110400.0
2026-04-03,4.3,4.33,4.16,4.18,12241100.0
2026-04-07,4.15,4.29,4.15,4.28,14315858.0
2026-04-08,4.39,4.43,4.29,4.36,25474000.0
2026-04-09,4.32,4.5,4.3,4.41,21057757.0
2026-04-10,4.43,4.56,4.42,4.5,19844900.0
2026-04-13,4.51,4.6,4.46,4.53,18229555.0
2026-04-14,4.53,4.64,4.5,4.63,18606671.0
2026-04-15,4.64,4.68,4.57,4.59,15148749.0
2026-04-16,4.58,4.74,4.58,4.71,16959210.0
2026-04-17,4.71,4.71,4.63,4.67,14055601.0
